id,source,source_fallout_id,error_code,creation_timestamp,due_date,status
'AFOM01249','PNI','PNI56310','ERROR6289','17/03/17 21:05','28/03/17 21:05','CLOSED-SUCCESSFUL'
'AFOM01250','ORDERMANAGER','ORDERMANAGER74399','ERROR4547','13/03/17 14:20','24/03/17 14:20','CLOSED-SUCCESSFUL'
'AFOM01251','PNI','PNI5572','ERROR5034','18/03/17 18:22','29/03/17 18:22','STARTED'
'AFOM01252','ORDERMANAGER','ORDERMANAGER7299','ERROR5475','18/03/17 14:43','29/03/17 14:43','CLOSED-SUCCESSFUL'
'AFOM01253','PNI','PNI20059','ERROR5326','19/03/17 02:10','30/03/17 02:10','CLOSED-SUCCESSFUL'
'AFOM01254','COM','COM59057','ERROR6226','22/03/17 12:05','02/04/17 12:05','CLOSED-SUCCESSFUL'
'AFOM01255','ORDERMANAGER','ORDERMANAGER17104','ERROR1900','20/03/17 09:58','31/03/17 09:58','CREATED'
'AFOM01256','COM','COM91289','ERROR2499','22/03/17 00:44','02/04/17 00:44','STARTED'
'AFOM01257','ORDERMANAGER','ORDERMANAGER45542','ERROR1744','22/03/17 21:19','02/04/17 21:19','CLOSED-SUCCESSFUL'
'AFOM01258','ORDERMANAGER','ORDERMANAGER92954','ERROR7859','16/03/17 16:27','27/03/17 16:27','CLOSED-SUCCESSFUL'
'AFOM01259','ORDERMANAGER','ORDERMANAGER94420','ERROR8912','18/03/17 16:33','29/03/17 16:33','CREATED'
'AFOM01260','ORDERMANAGER','ORDERMANAGER59244','ERROR8118','20/03/17 12:20','31/03/17 12:20','STARTED'
'AFOM01261','PNI','PNI15207','ERROR7168','16/03/17 11:23','27/03/17 11:23','CLOSED-SUCCESSFUL'
'AFOM01262','ORDERMANAGER','ORDERMANAGER76742','ERROR3072','22/03/17 21:04','02/04/17 21:04','STARTED'
'AFOM01263','ORDERMANAGER','ORDERMANAGER97532','ERROR5118','23/03/17 08:44','03/04/17 08:44','STARTED'
'AFOM01264','PNI','PNI57586','ERROR7561','16/03/17 15:55','27/03/17 15:55','STARTED'
'AFOM01265','COM','COM77603','ERROR8248','16/03/17 23:21','27/03/17 23:21','STARTED'
'AFOM01266','PNI','PNI56020','ERROR8986','20/03/17 10:28','31/03/17 10:28','CREATED'
'AFOM01267','ORDERMANAGER','ORDERMANAGER16130','ERROR1180','21/03/17 06:26','01/04/17 06:26','STARTED'
'AFOM01268','PNI','PNI18814','ERROR8021','15/03/17 13:03','26/03/17 13:03','CREATED'
'AFOM01269','COM','COM26142','ERROR2655','19/03/17 14:28','30/03/17 14:28','CLOSED-SUCCESSFUL'
'AFOM01270','COM','COM53620','ERROR4215','15/03/17 04:17','26/03/17 04:17','CREATED'
'AFOM01271','COM','COM1246','ERROR8532','21/03/17 00:10','01/04/17 00:10','STARTED'
'AFOM01272','PNI','PNI29025','ERROR8903','21/03/17 07:53','01/04/17 07:53','STARTED'
'AFOM01273','COM','COM8614','ERROR2388','19/03/17 19:37','30/03/17 19:37','CREATED'
'AFOM01274','ORDERMANAGER','ORDERMANAGER92676','ERROR1105','17/03/17 10:47','28/03/17 10:47','CREATED'
'AFOM01275','COM','COM4402','ERROR8127','18/03/17 08:44','29/03/17 08:44','CLOSED-SUCCESSFUL'
'AFOM01276','PNI','PNI98588','ERROR2492','17/03/17 17:32','28/03/17 17:32','CREATED'
'AFOM01277','COM','COM23768','ERROR8395','18/03/17 13:08','29/03/17 13:08','STARTED'
'AFOM01278','ORDERMANAGER','ORDERMANAGER34271','ERROR8658','15/03/17 19:11','26/03/17 19:11','CLOSED-SUCCESSFUL'
'AFOM01279','PNI','PNI13788','ERROR4177','23/03/17 11:33','03/04/17 11:33','STARTED'
'AFOM01280','COM','COM45886','ERROR8161','14/03/17 00:03','25/03/17 00:03','CLOSED-SUCCESSFUL'
'AFOM01281','ORDERMANAGER','ORDERMANAGER21670','ERROR5085','22/03/17 18:34','02/04/17 18:34','CLOSED-SUCCESSFUL'
'AFOM01282','COM','COM6710','ERROR7027','15/03/17 21:47','26/03/17 21:47','CLOSED-SUCCESSFUL'
'AFOM01283','ORDERMANAGER','ORDERMANAGER78426','ERROR3295','17/03/17 06:20','28/03/17 06:20','CLOSED-SUCCESSFUL'
'AFOM01284','PNI','PNI59485','ERROR6950','20/03/17 16:34','31/03/17 16:34','CLOSED-SUCCESSFUL'
'AFOM01285','PNI','PNI4763','ERROR7235','14/03/17 18:14','25/03/17 18:14','STARTED'
'AFOM01286','COM','COM52339','ERROR5450','22/03/17 11:50','02/04/17 11:50','CREATED'
'AFOM01287','ORDERMANAGER','ORDERMANAGER16856','ERROR9984','18/03/17 06:24','29/03/17 06:24','CLOSED-SUCCESSFUL'
'AFOM01288','COM','COM56718','ERROR4098','21/03/17 12:07','01/04/17 12:07','CLOSED-SUCCESSFUL'
'AFOM01289','COM','COM5676','ERROR3867','17/03/17 05:13','28/03/17 05:13','CLOSED-SUCCESSFUL'
'AFOM01290','ORDERMANAGER','ORDERMANAGER24784','ERROR9179','20/03/17 18:22','31/03/17 18:22','CLOSED-SUCCESSFUL'
'AFOM01291','ORDERMANAGER','ORDERMANAGER61181','ERROR3124','22/03/17 01:39','02/04/17 01:39','STARTED'
'AFOM01292','PNI','PNI88034','ERROR8764','22/03/17 23:06','02/04/17 23:06','STARTED'
'AFOM01293','COM','COM12909','ERROR1979','18/03/17 21:06','29/03/17 21:06','CREATED'
'AFOM01294','COM','COM73361','ERROR2525','15/03/17 10:03','26/03/17 10:03','CLOSED-SUCCESSFUL'
'AFOM01295','PNI','PNI93078','ERROR3158','14/03/17 22:19','25/03/17 22:19','STARTED'
'AFOM01296','PNI','PNI68691','ERROR4689','23/03/17 05:22','03/04/17 05:22','STARTED'
'AFOM01297','COM','COM43771','ERROR1907','13/03/17 15:03','24/03/17 15:03','CREATED'
'AFOM01298','COM','COM21854','ERROR8983','22/03/17 18:16','02/04/17 18:16','STARTED'
'AFOM01299','ORDERMANAGER','ORDERMANAGER55791','ERROR8374','20/03/17 17:38','31/03/17 17:38','STARTED'
'AFOM01300','ORDERMANAGER','ORDERMANAGER97788','ERROR6471','14/03/17 00:58','25/03/17 00:58','CLOSED-SUCCESSFUL'
'AFOM01301','COM','COM72035','ERROR2163','22/03/17 09:00','02/04/17 09:00','CREATED'
'AFOM01302','COM','COM11411','ERROR5523','20/03/17 06:25','31/03/17 06:25','STARTED'
'AFOM01303','COM','COM39364','ERROR2172','14/03/17 17:40','25/03/17 17:40','STARTED'
'AFOM01304','ORDERMANAGER','ORDERMANAGER81119','ERROR4428','15/03/17 14:21','26/03/17 14:21','CLOSED-SUCCESSFUL'
'AFOM01305','COM','COM31009','ERROR9629','15/03/17 12:56','26/03/17 12:56','STARTED'
'AFOM01306','PNI','PNI4329','ERROR4514','22/03/17 22:44','02/04/17 22:44','CREATED'
'AFOM01307','COM','COM45620','ERROR1813','21/03/17 00:23','01/04/17 00:23','CLOSED-SUCCESSFUL'
'AFOM01308','COM','COM90154','ERROR8348','16/03/17 11:30','27/03/17 11:30','CLOSED-SUCCESSFUL'
'AFOM01309','ORDERMANAGER','ORDERMANAGER22098','ERROR5834','23/03/17 11:57','03/04/17 11:57','STARTED'
'AFOM01310','ORDERMANAGER','ORDERMANAGER61588','ERROR6686','14/03/17 19:59','25/03/17 19:59','STARTED'
'AFOM01311','COM','COM56027','ERROR6915','21/03/17 22:33','01/04/17 22:33','CREATED'
'AFOM01312','ORDERMANAGER','ORDERMANAGER57427','ERROR9098','20/03/17 15:28','31/03/17 15:28','STARTED'
'AFOM01313','PNI','PNI33478','ERROR6525','22/03/17 09:47','02/04/17 09:47','CLOSED-SUCCESSFUL'
'AFOM01314','ORDERMANAGER','ORDERMANAGER24781','ERROR7028','21/03/17 01:24','01/04/17 01:24','CLOSED-SUCCESSFUL'
'AFOM01315','COM','COM29169','ERROR3887','17/03/17 12:03','28/03/17 12:03','STARTED'
'AFOM01316','PNI','PNI23795','ERROR3447','13/03/17 14:30','24/03/17 14:30','STARTED'
'AFOM01317','PNI','PNI14274','ERROR4417','19/03/17 07:11','30/03/17 07:11','CLOSED-SUCCESSFUL'
'AFOM01318','ORDERMANAGER','ORDERMANAGER12940','ERROR3958','16/03/17 00:23','27/03/17 00:23','CLOSED-SUCCESSFUL'
'AFOM01319','ORDERMANAGER','ORDERMANAGER47994','ERROR6504','19/03/17 07:00','30/03/17 07:00','CREATED'
'AFOM01320','COM','COM12970','ERROR6385','19/03/17 19:41','30/03/17 19:41','CLOSED-SUCCESSFUL'
'AFOM01321','PNI','PNI61590','ERROR2814','19/03/17 12:17','30/03/17 12:17','CREATED'
'AFOM01322','ORDERMANAGER','ORDERMANAGER68598','ERROR7416','14/03/17 09:27','25/03/17 09:27','CLOSED-SUCCESSFUL'
'AFOM01323','COM','COM65461','ERROR5582','17/03/17 20:54','28/03/17 20:54','STARTED'
'AFOM01324','COM','COM79176','ERROR8886','14/03/17 00:59','25/03/17 00:59','STARTED'
'AFOM01325','COM','COM12630','ERROR9608','18/03/17 22:36','29/03/17 22:36','CLOSED-SUCCESSFUL'
'AFOM01326','PNI','PNI82546','ERROR2862','18/03/17 23:48','29/03/17 23:48','STARTED'
'AFOM01327','PNI','PNI91792','ERROR5197','18/03/17 14:21','29/03/17 14:21','CLOSED-SUCCESSFUL'
'AFOM01328','PNI','PNI31426','ERROR2055','16/03/17 09:19','27/03/17 09:19','STARTED'
'AFOM01329','COM','COM8804','ERROR8088','20/03/17 08:25','31/03/17 08:25','CREATED'
'AFOM01330','ORDERMANAGER','ORDERMANAGER46169','ERROR4234','19/03/17 23:18','30/03/17 23:18','CREATED'
'AFOM01331','COM','COM20311','ERROR2831','16/03/17 11:51','27/03/17 11:51','STARTED'
'AFOM01332','COM','COM37679','ERROR4820','17/03/17 21:34','28/03/17 21:34','CREATED'
'AFOM01333','COM','COM3838','ERROR5553','22/03/17 06:51','02/04/17 06:51','CREATED'
'AFOM01334','PNI','PNI62858','ERROR7410','14/03/17 12:11','25/03/17 12:11','CREATED'
'AFOM01335','ORDERMANAGER','ORDERMANAGER11162','ERROR1283','21/03/17 23:07','01/04/17 23:07','CREATED'
'AFOM01336','ORDERMANAGER','ORDERMANAGER84323','ERROR5082','14/03/17 22:01','25/03/17 22:01','CREATED'
'AFOM01337','COM','COM98278','ERROR4049','18/03/17 14:14','29/03/17 14:14','STARTED'
'AFOM01338','COM','COM9813','ERROR5421','16/03/17 20:39','27/03/17 20:39','STARTED'
'AFOM01339','ORDERMANAGER','ORDERMANAGER74573','ERROR5101','17/03/17 13:20','28/03/17 13:20','CREATED'
'AFOM01340','ORDERMANAGER','ORDERMANAGER46058','ERROR4874','22/03/17 23:13','02/04/17 23:13','CLOSED-SUCCESSFUL'
'AFOM01341','ORDERMANAGER','ORDERMANAGER29881','ERROR2469','19/03/17 09:55','30/03/17 09:55','CLOSED-SUCCESSFUL'
'AFOM01342','PNI','PNI62741','ERROR7645','16/03/17 05:18','27/03/17 05:18','CREATED'
'AFOM01343','ORDERMANAGER','ORDERMANAGER24799','ERROR3968','17/03/17 07:58','28/03/17 07:58','CREATED'
'AFOM01344','PNI','PNI9345','ERROR1233','16/03/17 09:04','27/03/17 09:04','CREATED'
'AFOM01345','ORDERMANAGER','ORDERMANAGER27384','ERROR3857','16/03/17 09:00','27/03/17 09:00','CREATED'
'AFOM01346','PNI','PNI75177','ERROR1831','15/03/17 08:10','26/03/17 08:10','CREATED'
'AFOM01347','ORDERMANAGER','ORDERMANAGER79470','ERROR1762','20/03/17 12:39','31/03/17 12:39','CLOSED-SUCCESSFUL'
'AFOM01348','COM','COM93081','ERROR6042','14/03/17 13:51','25/03/17 13:51','CREATED'
'AFOM01349','COM','COM66724','ERROR6799','17/03/17 21:29','28/03/17 21:29','CREATED'
'AFOM01350','PNI','PNI2931','ERROR6473','15/03/17 07:54','26/03/17 07:54','CREATED'
'AFOM01351','ORDERMANAGER','ORDERMANAGER27700','ERROR3868','17/03/17 11:04','28/03/17 11:04','CLOSED-SUCCESSFUL'
'AFOM01352','COM','COM19602','ERROR9197','16/03/17 15:42','27/03/17 15:42','CREATED'
'AFOM01353','ORDERMANAGER','ORDERMANAGER55670','ERROR6894','19/03/17 12:58','30/03/17 12:58','STARTED'
'AFOM01354','ORDERMANAGER','ORDERMANAGER54236','ERROR3799','16/03/17 21:02','27/03/17 21:02','CLOSED-SUCCESSFUL'
'AFOM01355','PNI','PNI40421','ERROR6171','20/03/17 07:47','31/03/17 07:47','CLOSED-SUCCESSFUL'
'AFOM01356','ORDERMANAGER','ORDERMANAGER6473','ERROR5643','23/03/17 09:12','03/04/17 09:12','STARTED'
'AFOM01357','ORDERMANAGER','ORDERMANAGER46909','ERROR4117','22/03/17 14:46','02/04/17 14:46','CREATED'
'AFOM01358','PNI','PNI15882','ERROR2237','19/03/17 09:20','30/03/17 09:20','CREATED'
'AFOM01359','ORDERMANAGER','ORDERMANAGER17090','ERROR9536','21/03/17 10:11','01/04/17 10:11','CLOSED-SUCCESSFUL'
'AFOM01360','COM','COM1043','ERROR5477','21/03/17 14:45','01/04/17 14:45','CREATED'
'AFOM01361','ORDERMANAGER','ORDERMANAGER39469','ERROR7143','20/03/17 14:02','31/03/17 14:02','CLOSED-SUCCESSFUL'
'AFOM01362','ORDERMANAGER','ORDERMANAGER13257','ERROR5401','18/03/17 09:14','29/03/17 09:14','STARTED'
'AFOM01363','ORDERMANAGER','ORDERMANAGER33148','ERROR4562','19/03/17 17:19','30/03/17 17:19','STARTED'
'AFOM01364','PNI','PNI52580','ERROR9736','17/03/17 06:43','28/03/17 06:43','CREATED'
'AFOM01365','PNI','PNI88191','ERROR9485','14/03/17 00:06','25/03/17 00:06','STARTED'
'AFOM01366','PNI','PNI25994','ERROR3035','22/03/17 17:11','02/04/17 17:11','STARTED'
'AFOM01367','COM','COM41701','ERROR2869','13/03/17 22:06','24/03/17 22:06','CREATED'
'AFOM01368','ORDERMANAGER','ORDERMANAGER17706','ERROR9525','21/03/17 17:52','01/04/17 17:52','CLOSED-SUCCESSFUL'
'AFOM01369','PNI','PNI66124','ERROR7553','16/03/17 08:01','27/03/17 08:01','CLOSED-SUCCESSFUL'
'AFOM01370','PNI','PNI69677','ERROR8761','21/03/17 22:24','01/04/17 22:24','CREATED'
'AFOM01371','ORDERMANAGER','ORDERMANAGER31821','ERROR3216','18/03/17 12:39','29/03/17 12:39','STARTED'
'AFOM01372','COM','COM7518','ERROR3829','23/03/17 11:38','03/04/17 11:38','CREATED'
'AFOM01373','PNI','PNI38629','ERROR5315','22/03/17 01:05','02/04/17 01:05','CREATED'
'AFOM01374','COM','COM13273','ERROR3144','22/03/17 09:03','02/04/17 09:03','CREATED'
'AFOM01375','ORDERMANAGER','ORDERMANAGER23577','ERROR6786','18/03/17 06:15','29/03/17 06:15','CREATED'
'AFOM01376','COM','COM42392','ERROR1244','20/03/17 10:41','31/03/17 10:41','CREATED'
'AFOM01377','PNI','PNI41020','ERROR6874','14/03/17 02:56','25/03/17 02:56','STARTED'
'AFOM01378','COM','COM25197','ERROR2711','14/03/17 16:56','25/03/17 16:56','CREATED'
'AFOM01379','ORDERMANAGER','ORDERMANAGER4148','ERROR2734','23/03/17 01:52','03/04/17 01:52','CREATED'
'AFOM01380','ORDERMANAGER','ORDERMANAGER1524','ERROR6702','19/03/17 20:06','30/03/17 20:06','STARTED'
'AFOM01381','ORDERMANAGER','ORDERMANAGER56916','ERROR6274','14/03/17 15:32','25/03/17 15:32','CLOSED-SUCCESSFUL'
'AFOM01382','PNI','PNI47593','ERROR5827','14/03/17 18:53','25/03/17 18:53','STARTED'
'AFOM01383','PNI','PNI23258','ERROR7557','19/03/17 03:18','30/03/17 03:18','CREATED'
'AFOM01384','COM','COM80626','ERROR1138','15/03/17 10:50','26/03/17 10:50','CREATED'
'AFOM01385','PNI','PNI23556','ERROR4365','21/03/17 12:16','01/04/17 12:16','STARTED'
'AFOM01386','ORDERMANAGER','ORDERMANAGER60124','ERROR8557','14/03/17 23:47','25/03/17 23:47','CREATED'
'AFOM01387','COM','COM92144','ERROR1264','17/03/17 19:35','28/03/17 19:35','STARTED'
'AFOM01388','ORDERMANAGER','ORDERMANAGER3358','ERROR4827','15/03/17 12:15','26/03/17 12:15','CREATED'
'AFOM01389','ORDERMANAGER','ORDERMANAGER56970','ERROR6362','14/03/17 05:46','25/03/17 05:46','CREATED'
'AFOM01390','COM','COM92991','ERROR2405','20/03/17 20:27','31/03/17 20:27','CREATED'
'AFOM01391','PNI','PNI1561','ERROR1259','23/03/17 07:21','03/04/17 07:21','STARTED'
'AFOM01392','PNI','PNI29764','ERROR1313','17/03/17 23:39','28/03/17 23:39','STARTED'
'AFOM01393','ORDERMANAGER','ORDERMANAGER76449','ERROR5784','13/03/17 21:26','24/03/17 21:26','CLOSED-SUCCESSFUL'
'AFOM01394','PNI','PNI64017','ERROR1984','18/03/17 16:27','29/03/17 16:27','CLOSED-SUCCESSFUL'
'AFOM01395','PNI','PNI10718','ERROR1193','17/03/17 05:09','28/03/17 05:09','CREATED'
'AFOM01396','PNI','PNI8412','ERROR1198','16/03/17 05:15','27/03/17 05:15','CLOSED-SUCCESSFUL'
'AFOM01397','COM','COM50668','ERROR2336','20/03/17 13:07','31/03/17 13:07','CLOSED-SUCCESSFUL'
'AFOM01398','ORDERMANAGER','ORDERMANAGER31889','ERROR2087','22/03/17 13:39','02/04/17 13:39','CREATED'
'AFOM01399','ORDERMANAGER','ORDERMANAGER16676','ERROR5997','14/03/17 06:53','25/03/17 06:53','CLOSED-SUCCESSFUL'
'AFOM01400','COM','COM70793','ERROR8124','19/03/17 01:19','30/03/17 01:19','CLOSED-SUCCESSFUL'
'AFOM01401','PNI','PNI33752','ERROR6626','13/03/17 22:00','24/03/17 22:00','CREATED'
'AFOM01402','COM','COM76860','ERROR9431','17/03/17 00:25','28/03/17 00:25','CLOSED-SUCCESSFUL'
'AFOM01403','ORDERMANAGER','ORDERMANAGER59347','ERROR1113','15/03/17 18:11','26/03/17 18:11','STARTED'
'AFOM01404','ORDERMANAGER','ORDERMANAGER96142','ERROR7120','22/03/17 20:31','02/04/17 20:31','CLOSED-SUCCESSFUL'
'AFOM01405','PNI','PNI23261','ERROR4351','22/03/17 17:04','02/04/17 17:04','CLOSED-SUCCESSFUL'
'AFOM01406','PNI','PNI28238','ERROR1164','20/03/17 07:25','31/03/17 07:25','CLOSED-SUCCESSFUL'
'AFOM01407','ORDERMANAGER','ORDERMANAGER73598','ERROR7736','14/03/17 08:43','25/03/17 08:43','STARTED'
'AFOM01408','PNI','PNI44894','ERROR1902','16/03/17 19:25','27/03/17 19:25','STARTED'
'AFOM01409','ORDERMANAGER','ORDERMANAGER2594','ERROR1024','21/03/17 13:31','01/04/17 13:31','CLOSED-SUCCESSFUL'
'AFOM01410','PNI','PNI4040','ERROR3130','15/03/17 19:21','26/03/17 19:21','STARTED'
'AFOM01411','PNI','PNI10563','ERROR1307','14/03/17 00:15','25/03/17 00:15','CREATED'
'AFOM01412','PNI','PNI71116','ERROR2963','15/03/17 07:35','26/03/17 07:35','CLOSED-SUCCESSFUL'
'AFOM01413','ORDERMANAGER','ORDERMANAGER8090','ERROR3008','22/03/17 15:08','02/04/17 15:08','CLOSED-SUCCESSFUL'
'AFOM01414','PNI','PNI49993','ERROR1155','19/03/17 03:26','30/03/17 03:26','CREATED'
'AFOM01415','PNI','PNI12514','ERROR4561','21/03/17 12:17','01/04/17 12:17','STARTED'
'AFOM01416','COM','COM35140','ERROR3577','17/03/17 11:01','28/03/17 11:01','CLOSED-SUCCESSFUL'
'AFOM01417','ORDERMANAGER','ORDERMANAGER95693','ERROR1751','20/03/17 16:28','31/03/17 16:28','STARTED'
'AFOM01418','ORDERMANAGER','ORDERMANAGER55491','ERROR7314','20/03/17 03:45','31/03/17 03:45','STARTED'
'AFOM01419','COM','COM87498','ERROR5737','16/03/17 07:33','27/03/17 07:33','STARTED'
'AFOM01420','PNI','PNI83249','ERROR6931','22/03/17 06:57','02/04/17 06:57','STARTED'
'AFOM01421','COM','COM13954','ERROR2004','19/03/17 10:48','30/03/17 10:48','CREATED'
'AFOM01422','ORDERMANAGER','ORDERMANAGER85732','ERROR1643','17/03/17 13:41','28/03/17 13:41','STARTED'
'AFOM01423','PNI','PNI22588','ERROR3085','18/03/17 21:02','29/03/17 21:02','CLOSED-SUCCESSFUL'
'AFOM01424','COM','COM41540','ERROR2249','23/03/17 06:25','03/04/17 06:25','STARTED'
'AFOM01425','PNI','PNI26970','ERROR8956','22/03/17 10:04','02/04/17 10:04','CREATED'
'AFOM01426','ORDERMANAGER','ORDERMANAGER81615','ERROR1135','14/03/17 00:22','25/03/17 00:22','CLOSED-SUCCESSFUL'
'AFOM01427','COM','COM53897','ERROR4937','17/03/17 20:07','28/03/17 20:07','CLOSED-SUCCESSFUL'
'AFOM01428','ORDERMANAGER','ORDERMANAGER61915','ERROR4049','14/03/17 14:51','25/03/17 14:51','CREATED'
'AFOM01429','COM','COM27259','ERROR1050','13/03/17 12:14','24/03/17 12:14','CREATED'
'AFOM01430','ORDERMANAGER','ORDERMANAGER37361','ERROR2085','19/03/17 13:56','30/03/17 13:56','CREATED'
'AFOM01431','PNI','PNI29638','ERROR1484','17/03/17 07:38','28/03/17 07:38','CLOSED-SUCCESSFUL'
'AFOM01432','PNI','PNI39478','ERROR7127','21/03/17 19:14','01/04/17 19:14','CLOSED-SUCCESSFUL'
'AFOM01433','COM','COM22786','ERROR1153','19/03/17 03:13','30/03/17 03:13','STARTED'
'AFOM01434','PNI','PNI87839','ERROR9280','22/03/17 14:32','02/04/17 14:32','CREATED'
'AFOM01435','PNI','PNI60122','ERROR8372','17/03/17 01:01','28/03/17 01:01','CLOSED-SUCCESSFUL'
'AFOM01436','ORDERMANAGER','ORDERMANAGER2679','ERROR1757','18/03/17 04:12','29/03/17 04:12','CLOSED-SUCCESSFUL'
'AFOM01437','ORDERMANAGER','ORDERMANAGER10478','ERROR1558','13/03/17 12:32','24/03/17 12:32','CREATED'
'AFOM01438','COM','COM63215','ERROR4771','13/03/17 23:41','24/03/17 23:41','STARTED'
'AFOM01439','COM','COM24751','ERROR3406','17/03/17 23:58','28/03/17 23:58','STARTED'
'AFOM01440','COM','COM79175','ERROR5836','21/03/17 07:26','01/04/17 07:26','CLOSED-SUCCESSFUL'
'AFOM01441','ORDERMANAGER','ORDERMANAGER59317','ERROR9336','15/03/17 16:09','26/03/17 16:09','STARTED'
'AFOM01442','PNI','PNI89669','ERROR6950','15/03/17 12:01','26/03/17 12:01','CREATED'
'AFOM01443','ORDERMANAGER','ORDERMANAGER48117','ERROR7768','16/03/17 14:37','27/03/17 14:37','CREATED'
'AFOM01444','ORDERMANAGER','ORDERMANAGER62879','ERROR7956','16/03/17 09:57','27/03/17 09:57','CREATED'
'AFOM01445','COM','COM31628','ERROR6232','14/03/17 02:13','25/03/17 02:13','STARTED'
'AFOM01446','COM','COM7812','ERROR5444','14/03/17 16:21','25/03/17 16:21','CLOSED-SUCCESSFUL'
'AFOM01447','PNI','PNI45764','ERROR3392','17/03/17 20:44','28/03/17 20:44','CREATED'
'AFOM01448','ORDERMANAGER','ORDERMANAGER70453','ERROR4948','20/03/17 12:42','31/03/17 12:42','STARTED'
'AFOM01449','PNI','PNI89588','ERROR9078','18/03/17 08:29','29/03/17 08:29','CLOSED-SUCCESSFUL'
'AFOM01450','COM','COM37031','ERROR4412','21/03/17 21:42','01/04/17 21:42','STARTED'
'AFOM01451','PNI','PNI49712','ERROR5576','20/03/17 00:47','31/03/17 00:47','CREATED'
'AFOM01452','ORDERMANAGER','ORDERMANAGER11120','ERROR9061','16/03/17 05:51','27/03/17 05:51','CREATED'
'AFOM01453','COM','COM57422','ERROR4656','20/03/17 23:04','31/03/17 23:04','CREATED'
'AFOM01454','ORDERMANAGER','ORDERMANAGER56079','ERROR5775','15/03/17 22:46','26/03/17 22:46','CLOSED-SUCCESSFUL'
'AFOM01455','COM','COM45508','ERROR1128','22/03/17 17:07','02/04/17 17:07','CREATED'
'AFOM01456','ORDERMANAGER','ORDERMANAGER73302','ERROR4820','14/03/17 18:58','25/03/17 18:58','CREATED'
'AFOM01457','PNI','PNI18655','ERROR4194','22/03/17 09:30','02/04/17 09:30','STARTED'
'AFOM01458','ORDERMANAGER','ORDERMANAGER89550','ERROR3054','23/03/17 08:47','03/04/17 08:47','STARTED'
'AFOM01459','ORDERMANAGER','ORDERMANAGER40111','ERROR2303','19/03/17 10:18','30/03/17 10:18','STARTED'
'AFOM01460','ORDERMANAGER','ORDERMANAGER53049','ERROR6010','22/03/17 08:45','02/04/17 08:45','STARTED'
'AFOM01461','PNI','PNI49709','ERROR1926','17/03/17 17:31','28/03/17 17:31','STARTED'
'AFOM01462','PNI','PNI72007','ERROR1531','18/03/17 12:12','29/03/17 12:12','CLOSED-SUCCESSFUL'
'AFOM01463','COM','COM87403','ERROR3596','21/03/17 13:47','01/04/17 13:47','STARTED'
'AFOM01464','COM','COM25624','ERROR6203','16/03/17 00:49','27/03/17 00:49','STARTED'
'AFOM01465','PNI','PNI99724','ERROR9746','18/03/17 10:45','29/03/17 10:45','CLOSED-SUCCESSFUL'
'AFOM01466','COM','COM24654','ERROR9407','14/03/17 12:35','25/03/17 12:35','CLOSED-SUCCESSFUL'
'AFOM01467','PNI','PNI52398','ERROR6822','21/03/17 10:36','01/04/17 10:36','CREATED'
'AFOM01468','COM','COM71481','ERROR1651','18/03/17 22:31','29/03/17 22:31','CREATED'
'AFOM01469','COM','COM31878','ERROR9697','20/03/17 05:35','31/03/17 05:35','CLOSED-SUCCESSFUL'
'AFOM01470','ORDERMANAGER','ORDERMANAGER11726','ERROR7602','15/03/17 04:30','26/03/17 04:30','CLOSED-SUCCESSFUL'
'AFOM01471','COM','COM42726','ERROR2553','22/03/17 17:33','02/04/17 17:33','CLOSED-SUCCESSFUL'
'AFOM01472','ORDERMANAGER','ORDERMANAGER62473','ERROR6806','15/03/17 20:41','26/03/17 20:41','CREATED'
'AFOM01473','PNI','PNI42538','ERROR8289','21/03/17 00:19','01/04/17 00:19','STARTED'
'AFOM01474','COM','COM63581','ERROR7803','18/03/17 02:41','29/03/17 02:41','CREATED'
'AFOM01475','COM','COM13108','ERROR5227','22/03/17 03:05','02/04/17 03:05','CREATED'
'AFOM01476','PNI','PNI1692','ERROR8035','15/03/17 18:59','26/03/17 18:59','STARTED'
'AFOM01477','PNI','PNI51391','ERROR9639','17/03/17 07:18','28/03/17 07:18','STARTED'
'AFOM01478','PNI','PNI78056','ERROR3837','15/03/17 02:26','26/03/17 02:26','CLOSED-SUCCESSFUL'
'AFOM01479','COM','COM86348','ERROR9846','17/03/17 23:18','28/03/17 23:18','CLOSED-SUCCESSFUL'
