id,fallout_id,property_name,property_value
12631,AFOM03247,APPOINTMENT ID,'APPT0027397'
12632,AFOM03247,LOCATION ID,'LOC000085723'
12633,AFOM03248,ACCESS TYPE,'HFC'
12635,AFOM03248,ERROR DESCRIPTION,'Response received from system abc not expected.'
12636,AFOM03249,ACCESS TYPE,'HFC'
12637,AFOM03249,RFS ID,'RFS9401'
12638,AFOM03249,APPOINTMENT ID,'APPT002722'
12640,AFOM03250,ACCESS TYPE,'HFC'
12641,AFOM03250,ERROR DESCRIPTION,'Response received from system abc not expected.'
12642,AFOM03250,LOCATION ID,'LOC000054114'
12643,AFOM03251,LOCATION ID,'LOC000098177'
12644,AFOM03251,ORDER ID,'ORD00083498'
12645,AFOM03251,CUSTOMER ID,'CUST00059245'
12646,AFOM03251,APPOINTMENT ID,'APPT0078405'
12647,AFOM03252,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12648,AFOM03252,ACCESS TYPE,'SATELLITE'
12650,AFOM03252,LOCATION ID,'LOC000070547'
12651,AFOM03253,ACCESS TYPE,'HFC'
12652,AFOM03253,ORDER ID,'ORD00024428'
12654,AFOM03254,LOCATION ID,'LOC000064402'
12655,AFOM03254,CUSTOMER ID,'CUST00058574'
12656,AFOM03254,ACCESS TYPE,'SATELLITE'
12657,AFOM03254,ORDER ID,'ORD00027152'
12658,AFOM03255,APPOINTMENT ID,'APPT0076187'
12659,AFOM03255,ORDER ID,'ORD00093171'
12660,AFOM03255,CUSTOMER ID,'CUST0003092'
12661,AFOM03255,RFS ID,'RFS92905'
12662,AFOM03256,CUSTOMER ID,'CUST00081024'
12663,AFOM03256,APPOINTMENT ID,'APPT0060474'
12664,AFOM03256,ACCESS TYPE,'FIBER'
12665,AFOM03256,ORDER ID,'ORD00082691'
12666,AFOM03257,CUSTOMER ID,'CUST00061196'
12667,AFOM03257,ORDER ID,'ORD00050558'
12668,AFOM03257,LOCATION ID,'LOC000058639'
12669,AFOM03257,APPOINTMENT ID,'APPT0084953'
12670,AFOM03258,CUSTOMER ID,'CUST00036892'
12671,AFOM03258,ERROR DESCRIPTION,'Message to system XYZ timed out.'
12673,AFOM03258,RFS ID,'RFS89894'
12674,AFOM03259,ACCESS TYPE,'HFC'
12675,AFOM03259,APPOINTMENT ID,'APPT007683'
12676,AFOM03259,LOCATION ID,'LOC000078309'
12677,AFOM03259,ERROR DESCRIPTION,'Response received from system abc not expected.'
12678,AFOM03260,LOCATION ID,'LOC000018344'
12679,AFOM03260,APPOINTMENT ID,'APPT0089036'
12680,AFOM03260,ACCESS TYPE,'FTTN'
12681,AFOM03260,CUSTOMER ID,'CUST00065277'
12682,AFOM03261,ACCESS TYPE,'SATELLITE'
12684,AFOM03261,RFS ID,'RFS59134'
12686,AFOM03262,RFS ID,'RFS60328'
12688,AFOM03262,APPOINTMENT ID,'APPT0048876'
12690,AFOM03263,CUSTOMER ID,'CUST00042664'
12692,AFOM03263,LOCATION ID,'LOC000081483'
12693,AFOM03264,CUSTOMER ID,'CUST00092252'
12694,AFOM03264,ACCESS TYPE,'FIBER'
12695,AFOM03264,APPOINTMENT ID,'APPT0092904'
12697,AFOM03265,CUSTOMER ID,'CUST00099154'
12698,AFOM03265,ERROR DESCRIPTION,'There is already an open order for the service.'
12700,AFOM03265,LOCATION ID,'LOC000030195'
12701,AFOM03266,LOCATION ID,'LOC000078933'
12702,AFOM03266,APPOINTMENT ID,'APPT0022396'
12704,AFOM03266,ERROR DESCRIPTION,'Response received from system abc not expected.'
12705,AFOM03267,CUSTOMER ID,'CUST0001506'
12706,AFOM03267,ORDER ID,'ORD00060321'
12707,AFOM03267,ERROR DESCRIPTION,'Response received from system abc not expected.'
12708,AFOM03268,ERROR DESCRIPTION,'There is already an open order for the service.'
12710,AFOM03268,ORDER ID,'ORD00052750'
12712,AFOM03269,ORDER ID,'ORD00014182'
12713,AFOM03269,RFS ID,'RFS99749'
12714,AFOM03269,LOCATION ID,'LOC000019077'
12716,AFOM03270,ACCESS TYPE,'HFC'
12717,AFOM03270,RFS ID,'RFS65412'
12718,AFOM03270,CUSTOMER ID,'CUST00072106'
12720,AFOM03271,LOCATION ID,'LOC000036159'
12721,AFOM03271,RFS ID,'RFS88005'
12722,AFOM03271,ERROR DESCRIPTION,'The service type is not defined.'
12723,AFOM03271,APPOINTMENT ID,'APPT0035291'
12724,AFOM03272,LOCATION ID,'LOC000017388'
12725,AFOM03272,ACCESS TYPE,'SATELLITE'
12727,AFOM03272,ORDER ID,'ORD00075900'
12728,AFOM03273,LOCATION ID,'LOC000088594'
12729,AFOM03273,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12730,AFOM03273,ACCESS TYPE,'FTTN'
12731,AFOM03274,ORDER ID,'ORD00075901'
12732,AFOM03274,LOCATION ID,'LOC000078094'
12733,AFOM03274,ACCESS TYPE,'FIBER'
12735,AFOM03275,ORDER ID,'ORD00013073'
12736,AFOM03275,APPOINTMENT ID,'APPT0085411'
12738,AFOM03275,CUSTOMER ID,'CUST00088653'
12739,AFOM03276,RFS ID,'RFS83953'
12741,AFOM03276,ERROR DESCRIPTION,'Response received from system abc not expected.'
12742,AFOM03276,LOCATION ID,'LOC000082027'
12743,AFOM03277,LOCATION ID,'LOC000019409'
12744,AFOM03277,ORDER ID,'ORD00078813'
12745,AFOM03277,APPOINTMENT ID,'APPT0070476'
12746,AFOM03277,ERROR DESCRIPTION,'The service type is not defined.'
12747,AFOM03278,ORDER ID,'ORD00093198'
12748,AFOM03278,ERROR DESCRIPTION,'The service type is not defined.'
12749,AFOM03278,CUSTOMER ID,'CUST00046284'
12750,AFOM03278,RFS ID,'RFS99620'
12751,AFOM03279,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12752,AFOM03279,RFS ID,'RFS16242'
12754,AFOM03279,ORDER ID,'ORD00073267'
12755,AFOM03280,ERROR DESCRIPTION,'Response received from system abc not expected.'
12756,AFOM03280,ORDER ID,'ORD0002927'
12758,AFOM03280,CUSTOMER ID,'CUST00045281'
12759,AFOM03281,LOCATION ID,'LOC000023865'
12761,AFOM03281,ACCESS TYPE,'FIBER'
12762,AFOM03281,ERROR DESCRIPTION,'Response received from system abc not expected.'
12763,AFOM03282,CUSTOMER ID,'CUST00073184'
12765,AFOM03282,ERROR DESCRIPTION,'The service type is not defined.'
12766,AFOM03283,ORDER ID,'ORD00043124'
12767,AFOM03283,ERROR DESCRIPTION,'Response received from system abc not expected.'
12768,AFOM03283,CUSTOMER ID,'CUST00046829'
12770,AFOM03284,APPOINTMENT ID,'APPT0058622'
12771,AFOM03284,ACCESS TYPE,'FTTN'
12772,AFOM03284,CUSTOMER ID,'CUST00078371'
12773,AFOM03284,LOCATION ID,'LOC000046181'
12774,AFOM03285,ORDER ID,'ORD00026517'
12775,AFOM03285,CUSTOMER ID,'CUST00065007'
12776,AFOM03285,APPOINTMENT ID,'APPT0026207'
12777,AFOM03285,LOCATION ID,'LOC000058681'
12778,AFOM03286,RFS ID,'RFS9554'
12780,AFOM03286,LOCATION ID,'LOC000089248'
12781,AFOM03286,ERROR DESCRIPTION,'There is already an open order for the service.'
12782,AFOM03287,ERROR DESCRIPTION,'The service type is not defined.'
12783,AFOM03287,RFS ID,'RFS13796'
12784,AFOM03287,ORDER ID,'ORD00059106'
12785,AFOM03288,ORDER ID,'ORD00089644'
12786,AFOM03288,APPOINTMENT ID,'APPT0051737'
12788,AFOM03288,CUSTOMER ID,'CUST00047809'
12789,AFOM03289,CUSTOMER ID,'CUST00036713'
12790,AFOM03289,LOCATION ID,'LOC000051582'
12792,AFOM03289,ACCESS TYPE,'HFC'
12793,AFOM03290,RFS ID,'RFS60198'
12794,AFOM03290,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12795,AFOM03290,CUSTOMER ID,'CUST00015453'
12797,AFOM03291,CUSTOMER ID,'CUST00089295'
12799,AFOM03291,ACCESS TYPE,'FTTN'
12800,AFOM03292,LOCATION ID,'LOC000060050'
12801,AFOM03292,APPOINTMENT ID,'APPT0089894'
12802,AFOM03292,ACCESS TYPE,'FTTN'
12803,AFOM03292,ERROR DESCRIPTION,'The service type is not defined.'
12804,AFOM03293,LOCATION ID,'LOC000091350'
12806,AFOM03293,ACCESS TYPE,'FIBER'
12807,AFOM03293,APPOINTMENT ID,'APPT0067388'
12808,AFOM03294,RFS ID,'RFS72877'
12809,AFOM03294,ORDER ID,'ORD00048772'
12810,AFOM03294,LOCATION ID,'LOC00007987'
12811,AFOM03294,APPOINTMENT ID,'APPT0031506'
12812,AFOM03295,RFS ID,'RFS17418'
12813,AFOM03295,APPOINTMENT ID,'APPT0074696'
12814,AFOM03295,ERROR DESCRIPTION,'Message to system XYZ timed out.'
12816,AFOM03296,ERROR DESCRIPTION,'There is already an open order for the service.'
12817,AFOM03296,LOCATION ID,'LOC000021586'
12818,AFOM03296,ORDER ID,'ORD00035590'
12819,AFOM03296,APPOINTMENT ID,'APPT0088455'
12820,AFOM03297,ORDER ID,'ORD00052527'
12821,AFOM03297,APPOINTMENT ID,'APPT0082472'
12822,AFOM03297,ACCESS TYPE,'FIBER'
12823,AFOM03297,RFS ID,'RFS37063'
12824,AFOM03298,ERROR DESCRIPTION,'There is already an open order for the service.'
12825,AFOM03298,LOCATION ID,'LOC000072288'
12828,AFOM03299,LOCATION ID,'LOC000020067'
12829,AFOM03299,CUSTOMER ID,'CUST00079690'
12830,AFOM03299,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12831,AFOM03299,RFS ID,'RFS81043'
12832,AFOM03300,ACCESS TYPE,'SATELLITE'
12833,AFOM03300,RFS ID,'RFS54001'
12835,AFOM03301,RFS ID,'RFS12265'
12836,AFOM03301,LOCATION ID,'LOC000036370'
12839,AFOM03302,LOCATION ID,'LOC000077753'
12841,AFOM03302,APPOINTMENT ID,'APPT007811'
12842,AFOM03302,ORDER ID,'ORD00093660'
12843,AFOM03303,ORDER ID,'ORD00068660'
12845,AFOM03303,ACCESS TYPE,'FTTN'
12847,AFOM03304,LOCATION ID,'LOC000092880'
12848,AFOM03304,CUSTOMER ID,'CUST00036589'
12850,AFOM03304,ORDER ID,'ORD00091603'
12851,AFOM03305,CUSTOMER ID,'CUST00030283'
12852,AFOM03305,ORDER ID,'ORD00018135'
12853,AFOM03305,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12855,AFOM03306,ORDER ID,'ORD00025444'
12856,AFOM03306,RFS ID,'RFS28937'
12859,AFOM03307,LOCATION ID,'LOC000072297'
12860,AFOM03307,ORDER ID,'ORD00071040'
12861,AFOM03307,ERROR DESCRIPTION,'The service type is not defined.'
12863,AFOM03308,RFS ID,'RFS4466'
12864,AFOM03308,ACCESS TYPE,'FIBER'
12865,AFOM03308,ORDER ID,'ORD00076053'
12866,AFOM03309,ACCESS TYPE,'FTTN'
12867,AFOM03309,RFS ID,'RFS10256'
12868,AFOM03309,CUSTOMER ID,'CUST00079642'
12870,AFOM03310,ORDER ID,'ORD00016995'
12872,AFOM03310,LOCATION ID,'LOC000097914'
12873,AFOM03311,LOCATION ID,'LOC000046142'
12874,AFOM03311,ERROR DESCRIPTION,'Message to system XYZ timed out.'
12875,AFOM03311,ACCESS TYPE,'HFC'
12876,AFOM03312,RFS ID,'RFS5675'
12877,AFOM03312,CUSTOMER ID,'CUST00060174'
12879,AFOM03312,LOCATION ID,'LOC000031738'
12880,AFOM03313,ORDER ID,'ORD00095566'
12881,AFOM03313,APPOINTMENT ID,'APPT0045268'
12882,AFOM03313,ACCESS TYPE,'SATELLITE'
12883,AFOM03313,ERROR DESCRIPTION,'There is already an open order for the service.'
12884,AFOM03314,ACCESS TYPE,'FTTN'
12885,AFOM03314,APPOINTMENT ID,'APPT0036862'
12886,AFOM03314,CUSTOMER ID,'CUST00089991'
12888,AFOM03315,RFS ID,'RFS41066'
12889,AFOM03315,ACCESS TYPE,'FIBER'
12892,AFOM03316,CUSTOMER ID,'CUST00045537'
12893,AFOM03316,APPOINTMENT ID,'APPT009428'
12894,AFOM03316,ACCESS TYPE,'SATELLITE'
12895,AFOM03316,LOCATION ID,'LOC000053069'
12896,AFOM03317,ACCESS TYPE,'FTTN'
12897,AFOM03317,CUSTOMER ID,'CUST00064998'
12898,AFOM03317,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12900,AFOM03318,LOCATION ID,'LOC000076906'
12901,AFOM03318,ACCESS TYPE,'HFC'
12902,AFOM03318,ORDER ID,'ORD00086282'
12903,AFOM03318,ERROR DESCRIPTION,'Response received from system abc not expected.'
12904,AFOM03319,CUSTOMER ID,'CUST00029979'
12905,AFOM03319,RFS ID,'RFS8440'
12906,AFOM03319,LOCATION ID,'LOC000030869'
12907,AFOM03319,APPOINTMENT ID,'APPT0023164'
12908,AFOM03320,LOCATION ID,'LOC000094397'
12909,AFOM03320,ACCESS TYPE,'SATELLITE'
12910,AFOM03320,CUSTOMER ID,'CUST00038610'
12911,AFOM03321,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12912,AFOM03321,CUSTOMER ID,'CUST00081882'
12913,AFOM03321,APPOINTMENT ID,'APPT0013028'
12914,AFOM03321,RFS ID,'RFS61756'
12915,AFOM03322,RFS ID,'RFS10092'
12916,AFOM03322,ERROR DESCRIPTION,'The service type is not defined.'
12919,AFOM03323,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12920,AFOM03323,CUSTOMER ID,'CUST00073052'
12921,AFOM03323,RFS ID,'RFS94827'
12923,AFOM03324,CUSTOMER ID,'CUST00047269'
12925,AFOM03324,RFS ID,'RFS4280'
12927,AFOM03325,ACCESS TYPE,'FIBER'
12928,AFOM03325,RFS ID,'RFS86780'
12930,AFOM03325,APPOINTMENT ID,'APPT0099243'
12931,AFOM03326,ORDER ID,'ORD00098601'
12932,AFOM03326,CUSTOMER ID,'CUST00070390'
12933,AFOM03326,ERROR DESCRIPTION,'Message to system XYZ timed out.'
12934,AFOM03326,ACCESS TYPE,'FTTN'
12935,AFOM03327,ORDER ID,'ORD0008080'
12936,AFOM03327,CUSTOMER ID,'CUST00064137'
12937,AFOM03327,APPOINTMENT ID,'APPT0022992'
12938,AFOM03327,ACCESS TYPE,'HFC'
12939,AFOM03328,ACCESS TYPE,'FTTN'
12940,AFOM03328,RFS ID,'RFS73209'
12942,AFOM03328,ERROR DESCRIPTION,'Message to system XYZ timed out.'
12943,AFOM03329,ACCESS TYPE,'FTTN'
12944,AFOM03329,CUSTOMER ID,'CUST00062999'
12945,AFOM03329,ERROR DESCRIPTION,'The service type is not defined.'
12947,AFOM03330,LOCATION ID,'LOC000086796'
12948,AFOM03330,ORDER ID,'ORD00090279'
12949,AFOM03330,CUSTOMER ID,'CUST00045363'
12950,AFOM03330,ACCESS TYPE,'FTTN'
12951,AFOM03331,CUSTOMER ID,'CUST00036165'
12952,AFOM03331,ACCESS TYPE,'FIBER'
12953,AFOM03331,LOCATION ID,'LOC000020004'
12955,AFOM03332,ERROR DESCRIPTION,'The service type is not defined.'
12956,AFOM03332,LOCATION ID,'LOC000030171'
12958,AFOM03332,CUSTOMER ID,'CUST00014847'
12959,AFOM03333,ORDER ID,'ORD0001237'
12960,AFOM03333,APPOINTMENT ID,'APPT0059412'
12961,AFOM03333,CUSTOMER ID,'CUST00051805'
12962,AFOM03333,ACCESS TYPE,'FIBER'
12963,AFOM03334,APPOINTMENT ID,'APPT003361'
12965,AFOM03334,CUSTOMER ID,'CUST00045212'
12966,AFOM03334,ACCESS TYPE,'FTTN'
12967,AFOM03335,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12968,AFOM03335,ORDER ID,'ORD00096755'
12969,AFOM03335,LOCATION ID,'LOC00007644'
12971,AFOM03336,APPOINTMENT ID,'APPT0056064'
12972,AFOM03336,ORDER ID,'ORD0006512'
12975,AFOM03337,ACCESS TYPE,'HFC'
12976,AFOM03337,APPOINTMENT ID,'APPT006177'
12977,AFOM03337,RFS ID,'RFS19922'
12979,AFOM03338,ORDER ID,'ORD00049027'
12980,AFOM03338,APPOINTMENT ID,'APPT0026720'
12982,AFOM03338,CUSTOMER ID,'CUST00067317'
12983,AFOM03339,LOCATION ID,'LOC000017488'
12984,AFOM03339,RFS ID,'RFS65525'
12986,AFOM03339,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
12987,AFOM03340,ACCESS TYPE,'SATELLITE'
12988,AFOM03340,RFS ID,'RFS97556'
12989,AFOM03340,APPOINTMENT ID,'APPT0082030'
12991,AFOM03341,CUSTOMER ID,'CUST00033900'
12993,AFOM03341,APPOINTMENT ID,'APPT0073678'
12994,AFOM03341,LOCATION ID,'LOC000068830'
12995,AFOM03342,LOCATION ID,'LOC000058667'
12996,AFOM03342,CUSTOMER ID,'CUST00027697'
12997,AFOM03342,ORDER ID,'ORD00060396'
12998,AFOM03342,RFS ID,'RFS38228'
12999,AFOM03343,CUSTOMER ID,'CUST00096555'
13001,AFOM03343,APPOINTMENT ID,'APPT0034546'
13002,AFOM03343,ORDER ID,'ORD00059944'
13003,AFOM03344,ORDER ID,'ORD00037739'
13004,AFOM03344,ACCESS TYPE,'HFC'
13005,AFOM03344,RFS ID,'RFS66905'
13006,AFOM03344,APPOINTMENT ID,'APPT0073751'
13007,AFOM03345,APPOINTMENT ID,'APPT0094710'
13008,AFOM03345,LOCATION ID,'LOC000069055'
13009,AFOM03345,ERROR DESCRIPTION,'Message to system XYZ timed out.'
13010,AFOM03346,CUSTOMER ID,'CUST00087767'
13011,AFOM03346,RFS ID,'RFS16845'
13012,AFOM03346,ACCESS TYPE,'HFC'
13014,AFOM03347,ACCESS TYPE,'FTTN'
13015,AFOM03347,RFS ID,'RFS99968'
13016,AFOM03347,ORDER ID,'ORD00080744'
13018,AFOM03348,APPOINTMENT ID,'APPT0011033'
13019,AFOM03348,RFS ID,'RFS54054'
13020,AFOM03348,ACCESS TYPE,'FIBER'
13021,AFOM03348,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13022,AFOM03349,ORDER ID,'ORD0007592'
13023,AFOM03349,ACCESS TYPE,'HFC'
13024,AFOM03349,RFS ID,'RFS14225'
13025,AFOM03349,APPOINTMENT ID,'APPT0099078'
13026,AFOM03350,ACCESS TYPE,'HFC'
13027,AFOM03350,APPOINTMENT ID,'APPT0074034'
13028,AFOM03350,RFS ID,'RFS49280'
13029,AFOM03350,CUSTOMER ID,'CUST00093060'
13030,AFOM03351,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13031,AFOM03351,CUSTOMER ID,'CUST00014571'
13032,AFOM03351,APPOINTMENT ID,'APPT0010994'
13033,AFOM03351,LOCATION ID,'LOC000044211'
13034,AFOM03352,RFS ID,'RFS2761'
13036,AFOM03352,ACCESS TYPE,'FTTN'
13037,AFOM03353,ERROR DESCRIPTION,'There is already an open order for the service.'
13038,AFOM03353,ACCESS TYPE,'HFC'
13039,AFOM03353,APPOINTMENT ID,'APPT0078521'
13040,AFOM03353,CUSTOMER ID,'CUST00052186'
13041,AFOM03354,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13042,AFOM03354,ORDER ID,'ORD00071966'
13044,AFOM03354,APPOINTMENT ID,'APPT0054320'
13045,AFOM03355,CUSTOMER ID,'CUST00033025'
13046,AFOM03355,RFS ID,'RFS54565'
13047,AFOM03355,ORDER ID,'ORD00086485'
13048,AFOM03356,LOCATION ID,'LOC000067905'
13049,AFOM03356,ERROR DESCRIPTION,'Message to system XYZ timed out.'
13050,AFOM03356,RFS ID,'RFS15725'
13052,AFOM03357,CUSTOMER ID,'CUST00054873'
13053,AFOM03357,RFS ID,'RFS27166'
13054,AFOM03357,ORDER ID,'ORD00036835'
13055,AFOM03357,APPOINTMENT ID,'APPT008976'
13056,AFOM03358,CUSTOMER ID,'CUST00092519'
13057,AFOM03358,ORDER ID,'ORD00081201'
13059,AFOM03358,ACCESS TYPE,'FIBER'
13060,AFOM03359,ERROR DESCRIPTION,'The service type is not defined.'
13061,AFOM03359,LOCATION ID,'LOC000072675'
13062,AFOM03359,CUSTOMER ID,'CUST0008396'
13064,AFOM03360,ORDER ID,'ORD00024786'
13065,AFOM03360,RFS ID,'RFS40807'
13067,AFOM03360,APPOINTMENT ID,'APPT0084472'
13068,AFOM03361,APPOINTMENT ID,'APPT0067785'
13069,AFOM03361,CUSTOMER ID,'CUST00034537'
13070,AFOM03361,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13072,AFOM03362,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13073,AFOM03362,LOCATION ID,'LOC000055335'
13074,AFOM03362,CUSTOMER ID,'CUST00049818'
13075,AFOM03362,APPOINTMENT ID,'APPT0090863'
13076,AFOM03363,CUSTOMER ID,'CUST00051941'
13077,AFOM03363,RFS ID,'RFS15693'
13079,AFOM03363,ERROR DESCRIPTION,'Response received from system abc not expected.'
13080,AFOM03364,LOCATION ID,'LOC000041657'
13081,AFOM03364,CUSTOMER ID,'CUST00096978'
13082,AFOM03364,ORDER ID,'ORD00031582'
13083,AFOM03365,ERROR DESCRIPTION,'Message to system XYZ timed out.'
13084,AFOM03365,RFS ID,'RFS86171'
13086,AFOM03365,ORDER ID,'ORD00094125'
13087,AFOM03366,CUSTOMER ID,'CUST00059758'
13088,AFOM03366,APPOINTMENT ID,'APPT0019488'
13089,AFOM03366,ACCESS TYPE,'FTTN'
13090,AFOM03366,ERROR DESCRIPTION,'There is already an open order for the service.'
13091,AFOM03367,RFS ID,'RFS37848'
13092,AFOM03367,ERROR DESCRIPTION,'Message to system XYZ timed out.'
13093,AFOM03367,LOCATION ID,'LOC000073429'
13095,AFOM03368,LOCATION ID,'LOC000066929'
13096,AFOM03368,APPOINTMENT ID,'APPT0021924'
13097,AFOM03368,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13098,AFOM03368,ACCESS TYPE,'FIBER'
13099,AFOM03369,ACCESS TYPE,'SATELLITE'
13100,AFOM03369,LOCATION ID,'LOC000027559'
13102,AFOM03369,RFS ID,'RFS6819'
13103,AFOM03370,ACCESS TYPE,'SATELLITE'
13104,AFOM03370,APPOINTMENT ID,'APPT0038812'
13105,AFOM03370,LOCATION ID,'LOC000024547'
13107,AFOM03371,LOCATION ID,'LOC000082998'
13110,AFOM03371,ORDER ID,'ORD00055891'
13111,AFOM03372,CUSTOMER ID,'CUST00034029'
13112,AFOM03372,RFS ID,'RFS51506'
13114,AFOM03372,ACCESS TYPE,'FIBER'
13115,AFOM03373,ORDER ID,'ORD00050376'
13116,AFOM03373,LOCATION ID,'LOC000039093'
13117,AFOM03374,ACCESS TYPE,'SATELLITE'
13119,AFOM03374,ORDER ID,'ORD00048842'
13120,AFOM03374,RFS ID,'RFS30451'
13121,AFOM03375,ERROR DESCRIPTION,'The service type is not defined.'
13123,AFOM03376,ACCESS TYPE,'HFC'
13124,AFOM03376,CUSTOMER ID,'CUST00050170'
13125,AFOM03376,ORDER ID,'ORD00041826'
13126,AFOM03376,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13127,AFOM03377,ORDER ID,'ORD00083824'
13128,AFOM03377,ERROR DESCRIPTION,'There is already an open order for the service.'
13129,AFOM03377,LOCATION ID,'LOC000032134'
13130,AFOM03377,CUSTOMER ID,'CUST00093814'
13131,AFOM03378,CUSTOMER ID,'CUST00053570'
13132,AFOM03378,ACCESS TYPE,'FIBER'
13133,AFOM03378,ERROR DESCRIPTION,'There is already an open order for the service.'
13134,AFOM03379,ORDER ID,'ORD00045811'
13135,AFOM03379,CUSTOMER ID,'CUST00060042'
13136,AFOM03379,ERROR DESCRIPTION,'There is already an open order for the service.'
13137,AFOM03379,ACCESS TYPE,'HFC'
13138,AFOM03380,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13139,AFOM03380,ORDER ID,'ORD00057552'
13140,AFOM03380,CUSTOMER ID,'CUST00026931'
13142,AFOM03381,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13143,AFOM03381,ACCESS TYPE,'SATELLITE'
13144,AFOM03381,APPOINTMENT ID,'APPT0031014'
13145,AFOM03381,ORDER ID,'ORD00066068'
13146,AFOM03382,ACCESS TYPE,'FIBER'
13147,AFOM03382,RFS ID,'RFS71376'
13148,AFOM03382,ORDER ID,'ORD00018672'
13150,AFOM03383,LOCATION ID,'LOC000037674'
13151,AFOM03383,ERROR DESCRIPTION,'Response received from system abc not expected.'
13152,AFOM03383,APPOINTMENT ID,'APPT0026162'
13153,AFOM03384,LOCATION ID,'LOC000044036'
13155,AFOM03384,CUSTOMER ID,'CUST00039274'
13156,AFOM03384,RFS ID,'RFS30392'
13157,AFOM03385,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13158,AFOM03385,CUSTOMER ID,'CUST00081212'
13160,AFOM03385,LOCATION ID,'LOC000095313'
13161,AFOM03386,ERROR DESCRIPTION,'The service type is not defined.'
13162,AFOM03386,ACCESS TYPE,'FIBER'
13164,AFOM03386,RFS ID,'RFS74297'
13165,AFOM03387,CUSTOMER ID,'CUST00096719'
13166,AFOM03387,ORDER ID,'ORD00036377'
13167,AFOM03387,ACCESS TYPE,'HFC'
13168,AFOM03387,APPOINTMENT ID,'APPT0020780'
13169,AFOM03388,ORDER ID,'ORD00082520'
13170,AFOM03388,ACCESS TYPE,'FTTN'
13171,AFOM03388,APPOINTMENT ID,'APPT0095076'
13173,AFOM03389,APPOINTMENT ID,'APPT0021396'
13174,AFOM03389,CUSTOMER ID,'CUST00071355'
13175,AFOM03389,ACCESS TYPE,'SATELLITE'
13177,AFOM03390,CUSTOMER ID,'CUST00054445'
13178,AFOM03390,ORDER ID,'ORD00021807'
13181,AFOM03391,LOCATION ID,'LOC000081275'
13184,AFOM03391,ORDER ID,'ORD00097662'
13185,AFOM03392,LOCATION ID,'LOC000083174'
13186,AFOM03392,ORDER ID,'ORD00092222'
13188,AFOM03392,RFS ID,'RFS1204'
13189,AFOM03393,ERROR DESCRIPTION,'The service type is not defined.'
13190,AFOM03393,RFS ID,'RFS96700'
13191,AFOM03393,LOCATION ID,'LOC000029715'
13192,AFOM03393,ORDER ID,'ORD00091343'
13193,AFOM03394,APPOINTMENT ID,'APPT0046447'
13194,AFOM03394,RFS ID,'RFS38811'
13195,AFOM03394,CUSTOMER ID,'CUST00049372'
13196,AFOM03395,APPOINTMENT ID,'APPT0020166'
13197,AFOM03395,RFS ID,'RFS18450'
13199,AFOM03395,LOCATION ID,'LOC000099237'
13200,AFOM03396,RFS ID,'RFS9625'
13201,AFOM03396,ERROR DESCRIPTION,'Response received from system abc not expected.'
13202,AFOM03396,APPOINTMENT ID,'APPT0093084'
13203,AFOM03396,ACCESS TYPE,'FTTN'
13204,AFOM03397,CUSTOMER ID,'CUST0008671'
13206,AFOM03397,APPOINTMENT ID,'APPT0079081'
13207,AFOM03397,ACCESS TYPE,'HFC'
13208,AFOM03398,ERROR DESCRIPTION,'Error encoutnered while processing response from ABC.'
13209,AFOM03398,CUSTOMER ID,'CUST00081045'
13210,AFOM03398,LOCATION ID,'LOC000020743'
13212,AFOM03399,CUSTOMER ID,'CUST00019773'
13213,AFOM03399,ACCESS TYPE,'HFC'
13214,AFOM03399,LOCATION ID,'LOC000032297'
13216,AFOM03400,CUSTOMER ID,'CUST00031259'
