id,source_system,source_fallout_id,source_error_code,creation_date,due_date,status
AFOM03369,ORDERMANAGER,ORDERMANAGER51818,ERROR1215,2017-01-27 00:17:12,2017-02-07 00:17:12,ERROR
AFOM03370,COM,COM97329,ERROR1108,2016-09-20 21:37:07,2016-10-01 21:37:07,CLOSED-SUCCESSFUL
AFOM03371,PNI,PNI29257,ERROR1002,2015-12-10 04:55:55,2015-12-21 04:55:55,CLOSED-SUCCESSFUL
AFOM03372,ORDERMANAGER,ORDERMANAGER44334,ERROR1201,2015-10-16 19:13:43,2015-10-27 19:13:43,CREATED
AFOM03373,ORDERMANAGER,ORDERMANAGER71855,ERROR1204,2015-11-01 09:13:43,2015-11-12 09:13:43,CLOSED-FAILURE
AFOM03374,PNI,PNI95557,ERROR1002,2015-08-09 07:10:34,2015-08-20 07:10:34,CLOSED-SUCCESSFUL
AFOM03375,COM,COM70148,ERROR1106,2017-04-24 17:06:41,2017-05-05 17:06:41,CLOSED-FAILURE
AFOM03376,ORDERMANAGER,ORDERMANAGER22250,ERROR1213,2015-07-09 08:15:53,2015-07-20 08:15:53,CLOSED-FAILURE
AFOM03377,ORDERMANAGER,ORDERMANAGER36626,ERROR1202,2016-12-20 14:33:36,2016-12-31 14:33:36,STARTED
AFOM03378,PNI,PNI27664,ERROR1001,2015-07-23 21:58:26,2015-08-03 21:58:26,CLOSED-SUCCESSFUL
AFOM03379,COM,COM86041,ERROR1104,2017-01-02 10:20:03,2017-01-13 10:20:03,CLOSED-FAILURE
AFOM03380,ORDERMANAGER,ORDERMANAGER67731,ERROR1202,2016-04-30 04:20:46,2016-05-11 04:20:46,CLOSED-FAILURE
AFOM03381,PNI,PNI37512,ERROR1008,2015-11-25 21:39:57,2015-12-06 21:39:57,CLOSED-SUCCESSFUL
AFOM03382,ORDERMANAGER,ORDERMANAGER21184,ERROR1208,2017-03-29 12:22:36,2017-04-09 12:22:36,STARTED
AFOM03383,COM,COM45364,ERROR1107,2017-03-10 06:57:02,2017-03-21 06:57:02,ERROR
AFOM03384,ORDERMANAGER,ORDERMANAGER39296,ERROR1212,2016-02-28 17:37:51,2016-03-10 17:37:51,STARTED
AFOM03385,PNI,PNI57737,ERROR1011,2017-01-04 08:20:56,2017-01-15 08:20:56,STARTED
AFOM03386,COM,COM21932,ERROR1115,2015-09-04 08:26:04,2015-09-15 08:26:04,ERROR
AFOM03387,COM,COM71657,ERROR1108,2016-05-27 12:15:30,2016-06-07 12:15:30,ERROR
AFOM03388,PNI,PNI12151,ERROR1015,2015-12-21 18:52:43,2016-01-01 18:52:43,CLOSED-SUCCESSFUL
AFOM03389,ORDERMANAGER,ORDERMANAGER69368,ERROR1209,2016-03-25 06:17:38,2016-04-05 06:17:38,ERROR
AFOM03390,ORDERMANAGER,ORDERMANAGER24371,ERROR1213,2017-03-11 15:09:32,2017-03-22 15:09:32,CREATED
AFOM03391,ORDERMANAGER,ORDERMANAGER26793,ERROR1204,2015-08-10 19:55:44,2015-08-21 19:55:44,ERROR
AFOM03392,ORDERMANAGER,ORDERMANAGER31267,ERROR1213,2017-01-09 07:42:03,2017-01-20 07:42:03,CREATED
AFOM03393,PNI,PNI88482,ERROR1001,2016-08-23 04:42:39,2016-09-03 04:42:39,CLOSED-SUCCESSFUL
AFOM03394,COM,COM16310,ERROR1110,2015-05-20 18:49:45,2015-05-31 18:49:45,CLOSED-FAILURE
AFOM03395,ORDERMANAGER,ORDERMANAGER19182,ERROR1212,2017-04-26 23:12:28,2017-05-07 23:12:28,ERROR
AFOM03396,PNI,PNI40250,ERROR1012,2016-02-01 18:31:37,2016-02-12 18:31:37,CREATED
AFOM03397,COM,COM38366,ERROR1113,2016-10-26 06:47:05,2016-11-06 06:47:05,STARTED
AFOM03398,ORDERMANAGER,ORDERMANAGER14824,ERROR1210,2015-12-03 01:06:50,2015-12-14 01:06:50,ERROR
AFOM03399,ORDERMANAGER,ORDERMANAGER94127,ERROR1201,2017-04-15 11:29:10,2017-04-26 11:29:10,CREATED
AFOM03400,PNI,PNI19266,ERROR1008,2016-01-18 01:38:00,2016-01-29 01:38:00,CREATED
AFOM03401,PNI,PNI44949,ERROR1005,2015-10-29 16:09:27,2015-11-09 16:09:27,CREATED
AFOM03402,PNI,PNI19593,ERROR1008,2016-05-05 02:22:26,2016-05-16 02:22:26,CREATED
AFOM03403,ORDERMANAGER,ORDERMANAGER61540,ERROR1212,2015-07-23 12:17:30,2015-08-03 12:17:30,CREATED
AFOM03404,ORDERMANAGER,ORDERMANAGER20084,ERROR1205,2015-06-09 22:27:28,2015-06-20 22:27:28,ERROR
AFOM03405,PNI,PNI15191,ERROR1009,2015-09-05 06:08:56,2015-09-16 06:08:56,CLOSED-SUCCESSFUL
AFOM03406,ORDERMANAGER,ORDERMANAGER37698,ERROR1215,2015-06-14 12:15:08,2015-06-25 12:15:08,CLOSED-FAILURE
AFOM03407,PNI,PNI27907,ERROR1009,2016-05-06 23:02:11,2016-05-17 23:02:11,CLOSED-SUCCESSFUL
AFOM03408,COM,COM69892,ERROR1107,2015-10-03 10:39:13,2015-10-14 10:39:13,ERROR
AFOM03409,PNI,PNI98052,ERROR1013,2015-07-21 14:09:28,2015-08-01 14:09:28,CREATED
AFOM03410,COM,COM7212,ERROR1103,2016-12-01 10:38:25,2016-12-12 10:38:25,CLOSED-FAILURE
AFOM03411,ORDERMANAGER,ORDERMANAGER97524,ERROR1202,2016-05-14 15:29:02,2016-05-25 15:29:02,CLOSED-FAILURE
AFOM03412,PNI,PNI68552,ERROR1013,2016-12-09 01:29:38,2016-12-20 01:29:38,CLOSED-FAILURE
AFOM03413,ORDERMANAGER,ORDERMANAGER23367,ERROR1212,2016-04-18 17:03:03,2016-04-29 17:03:03,ERROR
AFOM03414,COM,COM17767,ERROR1114,2016-02-14 06:42:53,2016-02-25 06:42:53,STARTED
AFOM03415,COM,COM93835,ERROR1103,2016-07-22 03:59:01,2016-08-02 03:59:01,STARTED
AFOM03416,ORDERMANAGER,ORDERMANAGER98973,ERROR1206,2017-04-27 02:19:41,2017-05-08 02:19:41,CLOSED-FAILURE
AFOM03417,PNI,PNI26085,ERROR1008,2015-11-17 08:19:53,2015-11-28 08:19:53,CREATED
AFOM03418,ORDERMANAGER,ORDERMANAGER6623,ERROR1212,2017-01-03 22:08:59,2017-01-14 22:08:59,CREATED
AFOM03419,ORDERMANAGER,ORDERMANAGER60152,ERROR1207,2016-06-13 08:10:16,2016-06-24 08:10:16,ERROR
AFOM03420,PNI,PNI88368,ERROR1009,2015-08-25 17:19:02,2015-09-05 17:19:02,STARTED
AFOM03421,COM,COM15753,ERROR1101,2015-08-01 17:55:24,2015-08-12 17:55:24,CREATED
AFOM03422,PNI,PNI20120,ERROR1010,2016-02-29 13:39:41,2016-03-11 13:39:41,CLOSED-FAILURE
AFOM03423,ORDERMANAGER,ORDERMANAGER48058,ERROR1207,2017-04-04 12:05:48,2017-04-15 12:05:48,STARTED
AFOM03424,COM,COM86847,ERROR1108,2015-12-14 19:54:36,2015-12-25 19:54:36,ERROR
AFOM03425,PNI,PNI98159,ERROR1014,2015-07-12 03:34:22,2015-07-23 03:34:22,CLOSED-SUCCESSFUL
AFOM03426,ORDERMANAGER,ORDERMANAGER77738,ERROR1213,2016-12-17 17:43:57,2016-12-28 17:43:57,CLOSED-SUCCESSFUL
AFOM03427,ORDERMANAGER,ORDERMANAGER73524,ERROR1206,2015-08-18 03:23:00,2015-08-29 03:23:00,ERROR
AFOM03428,ORDERMANAGER,ORDERMANAGER38455,ERROR1205,2016-06-27 13:58:51,2016-07-08 13:58:51,CLOSED-FAILURE
AFOM03429,PNI,PNI35586,ERROR1003,2016-04-04 20:21:13,2016-04-15 20:21:13,STARTED
AFOM03430,PNI,PNI1237,ERROR1005,2016-05-20 12:37:16,2016-05-31 12:37:16,CLOSED-FAILURE
AFOM03431,ORDERMANAGER,ORDERMANAGER70020,ERROR1210,2016-04-13 10:01:19,2016-04-24 10:01:19,STARTED
AFOM03432,ORDERMANAGER,ORDERMANAGER26603,ERROR1215,2016-09-08 23:50:58,2016-09-19 23:50:58,STARTED
AFOM03433,PNI,PNI85451,ERROR1011,2015-06-30 00:56:16,2015-07-11 00:56:16,STARTED
AFOM03434,ORDERMANAGER,ORDERMANAGER61085,ERROR1205,2015-10-21 08:25:40,2015-11-01 08:25:40,CREATED
AFOM03435,COM,COM14139,ERROR1106,2015-11-08 03:01:23,2015-11-19 03:01:23,STARTED
AFOM03436,PNI,PNI11354,ERROR1007,2016-09-07 09:35:06,2016-09-18 09:35:06,STARTED
AFOM03437,PNI,PNI10811,ERROR1013,2016-06-30 05:43:46,2016-07-11 05:43:46,CLOSED-SUCCESSFUL
AFOM03438,ORDERMANAGER,ORDERMANAGER81349,ERROR1202,2017-04-18 08:38:54,2017-04-29 08:38:54,CLOSED-FAILURE
AFOM03439,PNI,PNI6711,ERROR1014,2016-05-13 08:46:20,2016-05-24 08:46:20,CLOSED-FAILURE
AFOM03440,COM,COM5170,ERROR1102,2017-01-10 06:34:37,2017-01-21 06:34:37,STARTED
AFOM03441,ORDERMANAGER,ORDERMANAGER85888,ERROR1202,2016-08-14 11:39:27,2016-08-25 11:39:27,CLOSED-FAILURE
AFOM03442,ORDERMANAGER,ORDERMANAGER68531,ERROR1212,2016-09-05 00:50:16,2016-09-16 00:50:16,ERROR
AFOM03443,ORDERMANAGER,ORDERMANAGER76428,ERROR1209,2017-02-05 22:38:13,2017-02-16 22:38:13,STARTED
AFOM03444,PNI,PNI5491,ERROR1006,2016-09-15 13:21:19,2016-09-26 13:21:19,CREATED
AFOM03445,PNI,PNI8224,ERROR1013,2015-11-01 01:20:03,2015-11-12 01:20:03,CREATED
AFOM03446,PNI,PNI48872,ERROR1008,2015-11-01 05:26:41,2015-11-12 05:26:41,ERROR
AFOM03447,COM,COM3080,ERROR1114,2016-07-06 03:34:00,2016-07-17 03:34:00,ERROR
AFOM03448,ORDERMANAGER,ORDERMANAGER63137,ERROR1203,2015-10-15 07:14:51,2015-10-26 07:14:51,ERROR
AFOM03449,ORDERMANAGER,ORDERMANAGER88646,ERROR1213,2015-05-31 18:19:20,2015-06-11 18:19:20,CREATED
AFOM03450,COM,COM34912,ERROR1114,2015-10-26 03:20:49,2015-11-06 03:20:49,ERROR
AFOM03451,COM,COM99329,ERROR1105,2016-12-27 15:13:44,2017-01-07 15:13:44,CLOSED-SUCCESSFUL
AFOM03452,ORDERMANAGER,ORDERMANAGER76820,ERROR1201,2016-12-01 14:06:53,2016-12-12 14:06:53,CREATED
AFOM03453,COM,COM8951,ERROR1111,2015-09-01 08:12:13,2015-09-12 08:12:13,CLOSED-SUCCESSFUL
AFOM03454,COM,COM95220,ERROR1108,2016-11-16 22:41:06,2016-11-27 22:41:06,CLOSED-SUCCESSFUL
AFOM03455,COM,COM39053,ERROR1102,2015-06-30 07:13:25,2015-07-11 07:13:25,CREATED
AFOM03456,ORDERMANAGER,ORDERMANAGER63905,ERROR1208,2017-01-02 17:24:58,2017-01-13 17:24:58,CLOSED-FAILURE
AFOM03457,ORDERMANAGER,ORDERMANAGER74034,ERROR1215,2016-05-02 11:36:47,2016-05-13 11:36:47,CLOSED-SUCCESSFUL
AFOM03458,COM,COM33429,ERROR1108,2016-10-13 03:58:42,2016-10-24 03:58:42,ERROR
AFOM03459,ORDERMANAGER,ORDERMANAGER11869,ERROR1206,2016-12-05 08:52:12,2016-12-16 08:52:12,CREATED
AFOM03460,PNI,PNI41394,ERROR1013,2015-11-28 23:53:32,2015-12-09 23:53:32,CLOSED-FAILURE
AFOM03461,COM,COM55970,ERROR1111,2017-02-14 07:59:51,2017-02-25 07:59:51,CREATED
AFOM03462,ORDERMANAGER,ORDERMANAGER54187,ERROR1210,2015-10-03 05:16:46,2015-10-14 05:16:46,CREATED
AFOM03463,PNI,PNI1143,ERROR1001,2016-07-31 11:56:19,2016-08-11 11:56:19,CLOSED-FAILURE
AFOM03464,PNI,PNI13936,ERROR1001,2016-02-09 12:01:47,2016-02-20 12:01:47,CLOSED-SUCCESSFUL
AFOM03465,ORDERMANAGER,ORDERMANAGER49807,ERROR1212,2016-06-29 22:59:28,2016-07-10 22:59:28,CREATED
AFOM03466,PNI,PNI20896,ERROR1006,2016-07-24 13:58:18,2016-08-04 13:58:18,CLOSED-FAILURE
AFOM03467,PNI,PNI2772,ERROR1004,2015-12-11 10:20:47,2015-12-22 10:20:47,ERROR
AFOM03468,PNI,PNI78268,ERROR1005,2017-03-26 01:46:00,2017-04-06 01:46:00,STARTED
AFOM03469,PNI,PNI90787,ERROR1015,2015-10-31 18:19:17,2015-11-11 18:19:17,CLOSED-FAILURE
AFOM03470,COM,COM58889,ERROR1109,2016-10-03 17:46:20,2016-10-14 17:46:20,CREATED
AFOM03471,PNI,PNI65205,ERROR1004,2016-10-23 23:03:18,2016-11-03 23:03:18,STARTED
AFOM03472,COM,COM66839,ERROR1113,2015-09-11 08:20:43,2015-09-22 08:20:43,CREATED
AFOM03473,ORDERMANAGER,ORDERMANAGER46259,ERROR1202,2015-07-07 03:34:48,2015-07-18 03:34:48,CREATED
AFOM03474,PNI,PNI11046,ERROR1004,2015-06-08 07:49:45,2015-06-19 07:49:45,CLOSED-SUCCESSFUL
AFOM03475,COM,COM38588,ERROR1107,2016-01-06 06:30:48,2016-01-17 06:30:48,CLOSED-SUCCESSFUL
AFOM03476,PNI,PNI93281,ERROR1012,2015-10-26 11:25:17,2015-11-06 11:25:17,CLOSED-FAILURE
AFOM03477,COM,COM20521,ERROR1101,2017-02-21 13:34:08,2017-03-04 13:34:08,CLOSED-SUCCESSFUL
AFOM03478,PNI,PNI31729,ERROR1003,2015-05-22 03:40:02,2015-06-02 03:40:02,CREATED
AFOM03479,COM,COM27279,ERROR1104,2016-09-30 15:24:05,2016-10-11 15:24:05,CLOSED-FAILURE
AFOM03480,PNI,PNI39059,ERROR1007,2016-12-30 08:41:49,2017-01-10 08:41:49,CLOSED-FAILURE
AFOM03481,PNI,PNI91174,ERROR1002,2016-09-24 22:20:54,2016-10-05 22:20:54,CLOSED-FAILURE
AFOM03482,ORDERMANAGER,ORDERMANAGER86729,ERROR1212,2017-04-21 15:00:28,2017-05-02 15:00:28,CLOSED-FAILURE
AFOM03483,PNI,PNI68200,ERROR1013,2017-04-19 06:40:58,2017-04-30 06:40:58,CREATED
AFOM03484,PNI,PNI46885,ERROR1003,2016-07-29 08:25:56,2016-08-09 08:25:56,CREATED
AFOM03485,COM,COM16149,ERROR1113,2016-12-26 14:30:25,2017-01-06 14:30:25,CREATED
AFOM03486,ORDERMANAGER,ORDERMANAGER75804,ERROR1202,2017-04-23 07:21:27,2017-05-04 07:21:27,CREATED
AFOM03487,COM,COM47596,ERROR1105,2015-10-01 08:23:07,2015-10-12 08:23:07,CREATED
AFOM03488,COM,COM25077,ERROR1108,2017-03-15 09:00:14,2017-03-26 09:00:14,CLOSED-SUCCESSFUL
AFOM03489,ORDERMANAGER,ORDERMANAGER61880,ERROR1208,2016-10-07 06:02:36,2016-10-18 06:02:36,CREATED
AFOM03490,PNI,PNI59605,ERROR1003,2016-05-07 09:37:23,2016-05-18 09:37:23,ERROR
AFOM03491,COM,COM11607,ERROR1108,2016-01-19 18:12:23,2016-01-30 18:12:23,ERROR
AFOM03492,COM,COM39476,ERROR1108,2017-03-22 21:17:57,2017-04-02 21:17:57,CLOSED-SUCCESSFUL
AFOM03493,PNI,PNI24192,ERROR1004,2015-06-22 21:29:16,2015-07-03 21:29:16,ERROR
AFOM03494,ORDERMANAGER,ORDERMANAGER7971,ERROR1203,2016-04-12 21:22:04,2016-04-23 21:22:04,ERROR
AFOM03495,COM,COM23179,ERROR1103,2015-11-19 06:39:54,2015-11-30 06:39:54,ERROR
AFOM03496,ORDERMANAGER,ORDERMANAGER79180,ERROR1210,2017-04-29 02:56:13,2017-05-10 02:56:13,STARTED
AFOM03497,PNI,PNI27612,ERROR1004,2016-04-25 17:18:30,2016-05-06 17:18:30,CLOSED-SUCCESSFUL
AFOM03498,PNI,PNI91112,ERROR1004,2016-05-01 22:13:15,2016-05-12 22:13:15,CREATED
AFOM03499,PNI,PNI50147,ERROR1011,2017-01-03 22:51:12,2017-01-14 22:51:12,CLOSED-FAILURE
AFOM03500,COM,COM66599,ERROR1108,2015-05-13 03:43:45,2015-05-24 03:43:45,ERROR
AFOM03501,PNI,PNI19159,ERROR1007,2016-03-13 18:32:13,2016-03-24 18:32:13,CLOSED-SUCCESSFUL
AFOM03502,PNI,PNI61691,ERROR1011,2015-05-17 04:39:15,2015-05-28 04:39:15,STARTED
AFOM03503,COM,COM24694,ERROR1104,2016-01-10 18:51:45,2016-01-21 18:51:45,CREATED
AFOM03504,COM,COM5219,ERROR1106,2016-07-16 04:29:35,2016-07-27 04:29:35,CLOSED-FAILURE
AFOM03505,PNI,PNI85677,ERROR1014,2016-01-05 15:24:01,2016-01-16 15:24:01,CLOSED-FAILURE
AFOM03506,PNI,PNI69380,ERROR1004,2017-04-18 10:14:06,2017-04-29 10:14:06,CLOSED-SUCCESSFUL
AFOM03507,ORDERMANAGER,ORDERMANAGER64020,ERROR1205,2017-03-17 11:22:20,2017-03-28 11:22:20,ERROR
AFOM03508,ORDERMANAGER,ORDERMANAGER2085,ERROR1210,2016-06-05 06:19:14,2016-06-16 06:19:14,ERROR
AFOM03509,COM,COM32373,ERROR1104,2016-08-15 14:03:26,2016-08-26 14:03:26,STARTED
AFOM03510,PNI,PNI57536,ERROR1011,2017-04-08 03:24:50,2017-04-19 03:24:50,CLOSED-SUCCESSFUL
AFOM03511,PNI,PNI6665,ERROR1001,2017-04-02 02:54:26,2017-04-13 02:54:26,STARTED
AFOM03512,PNI,PNI73430,ERROR1008,2017-03-03 15:09:39,2017-03-14 15:09:39,ERROR
AFOM03513,ORDERMANAGER,ORDERMANAGER72551,ERROR1210,2017-02-18 20:06:45,2017-03-01 20:06:45,ERROR
AFOM03514,PNI,PNI42082,ERROR1006,2016-11-06 19:08:44,2016-11-17 19:08:44,CLOSED-FAILURE
AFOM03515,ORDERMANAGER,ORDERMANAGER28729,ERROR1206,2015-12-01 12:22:19,2015-12-12 12:22:19,STARTED
AFOM03516,PNI,PNI59397,ERROR1004,2016-12-16 03:09:58,2016-12-27 03:09:58,ERROR
AFOM03517,COM,COM66301,ERROR1112,2017-02-22 19:32:09,2017-03-05 19:32:09,CLOSED-SUCCESSFUL
AFOM03518,PNI,PNI31086,ERROR1001,2016-01-21 09:50:04,2016-02-01 09:50:04,CREATED
AFOM03519,COM,COM27297,ERROR1104,2015-07-01 08:08:58,2015-07-12 08:08:58,CLOSED-SUCCESSFUL
AFOM03520,ORDERMANAGER,ORDERMANAGER15618,ERROR1215,2016-04-20 22:19:00,2016-05-01 22:19:00,CLOSED-SUCCESSFUL
AFOM03521,COM,COM28120,ERROR1104,2015-10-03 17:39:00,2015-10-14 17:39:00,STARTED
AFOM03522,ORDERMANAGER,ORDERMANAGER31323,ERROR1210,2016-01-26 02:55:35,2016-02-06 02:55:35,ERROR
AFOM03523,PNI,PNI27388,ERROR1001,2016-10-19 20:44:54,2016-10-30 20:44:54,CLOSED-SUCCESSFUL
AFOM03524,ORDERMANAGER,ORDERMANAGER6936,ERROR1214,2016-06-22 19:20:37,2016-07-03 19:20:37,ERROR
AFOM03525,PNI,PNI97381,ERROR1015,2015-08-01 16:03:58,2015-08-12 16:03:58,STARTED
AFOM03526,ORDERMANAGER,ORDERMANAGER42897,ERROR1207,2016-10-29 20:39:35,2016-11-09 20:39:35,STARTED
AFOM03527,COM,COM39440,ERROR1114,2016-10-28 16:35:19,2016-11-08 16:35:19,CLOSED-FAILURE
AFOM03528,ORDERMANAGER,ORDERMANAGER61489,ERROR1215,2015-11-10 12:17:28,2015-11-21 12:17:28,STARTED
AFOM03529,COM,COM2903,ERROR1101,2015-09-17 15:09:29,2015-09-28 15:09:29,STARTED
AFOM03530,COM,COM36417,ERROR1115,2015-11-05 00:40:37,2015-11-16 00:40:37,ERROR
AFOM03531,COM,COM9086,ERROR1112,2015-09-11 22:11:57,2015-09-22 22:11:57,CLOSED-FAILURE
AFOM03532,ORDERMANAGER,ORDERMANAGER89725,ERROR1214,2015-06-02 08:57:39,2015-06-13 08:57:39,CLOSED-SUCCESSFUL
AFOM03533,COM,COM27017,ERROR1102,2015-06-30 14:19:54,2015-07-11 14:19:54,ERROR
AFOM03534,ORDERMANAGER,ORDERMANAGER11537,ERROR1212,2016-08-20 20:53:54,2016-08-31 20:53:54,ERROR
AFOM03535,COM,COM69387,ERROR1108,2015-08-05 08:12:07,2015-08-16 08:12:07,CLOSED-FAILURE
AFOM03536,ORDERMANAGER,ORDERMANAGER47004,ERROR1205,2015-11-25 07:27:31,2015-12-06 07:27:31,ERROR
AFOM03537,COM,COM2372,ERROR1108,2015-07-29 23:24:37,2015-08-09 23:24:37,CLOSED-SUCCESSFUL
AFOM03538,ORDERMANAGER,ORDERMANAGER15909,ERROR1215,2015-08-23 13:01:37,2015-09-03 13:01:37,CLOSED-FAILURE
AFOM03539,ORDERMANAGER,ORDERMANAGER48062,ERROR1205,2015-10-31 00:54:54,2015-11-11 00:54:54,ERROR
AFOM03540,COM,COM56898,ERROR1101,2016-11-23 02:07:37,2016-12-04 02:07:37,ERROR
AFOM03541,ORDERMANAGER,ORDERMANAGER71533,ERROR1207,2016-03-26 16:11:47,2016-04-06 16:11:47,ERROR
AFOM03542,ORDERMANAGER,ORDERMANAGER20362,ERROR1201,2016-04-18 21:59:45,2016-04-29 21:59:45,CLOSED-FAILURE
AFOM03543,ORDERMANAGER,ORDERMANAGER74484,ERROR1207,2015-12-15 21:13:00,2015-12-26 21:13:00,ERROR
AFOM03544,COM,COM13114,ERROR1104,2017-02-28 07:43:37,2017-03-11 07:43:37,ERROR
AFOM03545,COM,COM58769,ERROR1102,2015-08-31 23:33:16,2015-09-11 23:33:16,ERROR
AFOM03546,ORDERMANAGER,ORDERMANAGER46627,ERROR1202,2015-11-27 10:21:50,2015-12-08 10:21:50,CREATED
AFOM03547,COM,COM97776,ERROR1111,2017-04-03 16:44:43,2017-04-14 16:44:43,ERROR
AFOM03548,PNI,PNI25342,ERROR1010,2017-01-13 01:47:03,2017-01-24 01:47:03,CREATED
AFOM03549,ORDERMANAGER,ORDERMANAGER44275,ERROR1201,2015-12-07 04:26:44,2015-12-18 04:26:44,CLOSED-SUCCESSFUL
AFOM03550,PNI,PNI16347,ERROR1009,2015-11-08 16:10:36,2015-11-19 16:10:36,ERROR
AFOM03551,ORDERMANAGER,ORDERMANAGER99327,ERROR1203,2016-04-26 06:19:52,2016-05-07 06:19:52,CLOSED-SUCCESSFUL
AFOM03552,ORDERMANAGER,ORDERMANAGER64071,ERROR1207,2015-05-31 07:26:35,2015-06-11 07:26:35,CLOSED-SUCCESSFUL
AFOM03553,ORDERMANAGER,ORDERMANAGER17604,ERROR1205,2015-09-13 17:49:12,2015-09-24 17:49:12,ERROR
AFOM03554,COM,COM93263,ERROR1110,2015-09-19 15:32:45,2015-09-30 15:32:45,STARTED
AFOM03555,COM,COM37925,ERROR1114,2017-01-17 18:25:53,2017-01-28 18:25:53,CLOSED-FAILURE
AFOM03556,ORDERMANAGER,ORDERMANAGER22553,ERROR1206,2016-07-20 12:05:29,2016-07-31 12:05:29,CLOSED-SUCCESSFUL
AFOM03557,PNI,PNI79240,ERROR1015,2016-10-15 21:43:58,2016-10-26 21:43:58,CLOSED-SUCCESSFUL
AFOM03558,ORDERMANAGER,ORDERMANAGER40782,ERROR1203,2015-12-14 20:57:58,2015-12-25 20:57:58,STARTED
AFOM03559,PNI,PNI82166,ERROR1006,2016-11-21 12:43:02,2016-12-02 12:43:02,CLOSED-SUCCESSFUL
AFOM03560,COM,COM98174,ERROR1106,2015-12-24 04:01:59,2016-01-04 04:01:59,CLOSED-FAILURE
AFOM03561,COM,COM64696,ERROR1102,2016-04-16 21:21:43,2016-04-27 21:21:43,CLOSED-FAILURE
AFOM03562,COM,COM95514,ERROR1110,2015-08-30 00:57:27,2015-09-10 00:57:27,ERROR
AFOM03563,PNI,PNI4006,ERROR1008,2015-09-26 18:59:04,2015-10-07 18:59:04,STARTED
AFOM03564,COM,COM79874,ERROR1101,2016-05-13 15:32:41,2016-05-24 15:32:41,ERROR
AFOM03565,COM,COM1519,ERROR1106,2015-09-25 14:22:10,2015-10-06 14:22:10,CREATED
AFOM03566,COM,COM32836,ERROR1110,2017-01-30 08:07:36,2017-02-10 08:07:36,ERROR
AFOM03567,COM,COM82530,ERROR1105,2017-01-15 13:46:24,2017-01-26 13:46:24,STARTED
AFOM03568,COM,COM15146,ERROR1103,2015-07-29 05:14:30,2015-08-09 05:14:30,CREATED
AFOM03569,ORDERMANAGER,ORDERMANAGER25177,ERROR1211,2016-08-31 11:35:57,2016-09-11 11:35:57,CREATED
AFOM03570,COM,COM52859,ERROR1112,2017-03-06 15:59:11,2017-03-17 15:59:11,CREATED
AFOM03571,ORDERMANAGER,ORDERMANAGER72827,ERROR1206,2015-10-27 00:08:50,2015-11-07 00:08:50,STARTED
AFOM03572,ORDERMANAGER,ORDERMANAGER61532,ERROR1204,2016-09-02 10:45:32,2016-09-13 10:45:32,CLOSED-SUCCESSFUL
AFOM03573,ORDERMANAGER,ORDERMANAGER48138,ERROR1206,2016-10-30 09:32:49,2016-11-10 09:32:49,CLOSED-FAILURE
AFOM03574,COM,COM97283,ERROR1101,2015-05-12 21:03:45,2015-05-23 21:03:45,ERROR
AFOM03575,COM,COM51978,ERROR1102,2016-10-08 10:28:09,2016-10-19 10:28:09,CREATED
AFOM03576,COM,COM88131,ERROR1115,2016-02-13 20:53:09,2016-02-24 20:53:09,CREATED
AFOM03577,ORDERMANAGER,ORDERMANAGER47633,ERROR1213,2015-11-05 23:01:08,2015-11-16 23:01:08,STARTED
AFOM03578,ORDERMANAGER,ORDERMANAGER29736,ERROR1201,2015-05-17 04:00:49,2015-05-28 04:00:49,ERROR
AFOM03579,ORDERMANAGER,ORDERMANAGER78239,ERROR1207,2015-05-14 09:51:47,2015-05-25 09:51:47,CREATED
AFOM03580,ORDERMANAGER,ORDERMANAGER91062,ERROR1212,2017-04-26 20:54:02,2017-05-07 20:54:02,CREATED
AFOM03581,COM,COM72172,ERROR1106,2015-08-06 04:35:56,2015-08-17 04:35:56,CREATED
AFOM03582,ORDERMANAGER,ORDERMANAGER40039,ERROR1213,2016-07-06 10:54:54,2016-07-17 10:54:54,CLOSED-FAILURE
AFOM03583,ORDERMANAGER,ORDERMANAGER94253,ERROR1212,2015-07-08 13:57:28,2015-07-19 13:57:28,CLOSED-FAILURE
AFOM03584,COM,COM4401,ERROR1112,2016-10-16 06:34:12,2016-10-27 06:34:12,STARTED
AFOM03585,PNI,PNI87552,ERROR1012,2017-01-26 13:08:25,2017-02-06 13:08:25,CREATED
AFOM03586,ORDERMANAGER,ORDERMANAGER98903,ERROR1206,2015-09-04 19:22:53,2015-09-15 19:22:53,CLOSED-SUCCESSFUL
AFOM03587,ORDERMANAGER,ORDERMANAGER32231,ERROR1208,2015-07-23 10:06:22,2015-08-03 10:06:22,CREATED
AFOM03588,PNI,PNI51018,ERROR1009,2017-02-02 20:22:39,2017-02-13 20:22:39,CLOSED-SUCCESSFUL
AFOM03589,PNI,PNI10990,ERROR1014,2016-11-23 10:24:41,2016-12-04 10:24:41,CLOSED-SUCCESSFUL
AFOM03590,PNI,PNI29588,ERROR1012,2015-11-27 18:20:34,2015-12-08 18:20:34,CLOSED-SUCCESSFUL
AFOM03591,ORDERMANAGER,ORDERMANAGER71733,ERROR1201,2015-08-22 10:21:06,2015-09-02 10:21:06,CLOSED-SUCCESSFUL
