id,source_fallout_id,action_id,target_system,creation_date,due_date,status,retry_count,error_code,error_desc
1679,AFOM01679,ACT003,PNI,2015-06-19 10:27:17,2015-06-21 10:27:17,RETRY-FAILURE,2,,
1680,AFOM01680,ACT002,HFC-SRI,2016-09-14 13:27:02,2016-09-16 13:27:02,CLOSED-FAILURE,0,,
1681,AFOM01681,ACT004,HFC-SRI,2016-04-04 06:04:25,2016-04-06 06:04:25,CREATED,0,,
1682,AFOM01682,ACT004,HFC-SRI,2016-10-18 13:10:20,2016-10-20 13:10:20,ERROR,0,ERR003,Error encoutnered from on system ABC.
1683,AFOM01683,ACT005,FTTN-SRI,2017-03-28 01:20:41,2017-03-30 01:20:41,RETRY-FAILURE,1,,
1684,AFOM01684,ACT001,FTTN-SRI,2017-04-14 13:46:45,2017-04-16 13:46:45,CLOSED-SUCCESSFUL,0,,
1685,AFOM01685,ACT001,FTTN-SRI,2015-06-19 00:53:09,2015-06-21 00:53:09,CREATED,0,,
1686,AFOM01686,ACT009,HFC-SRI,2016-06-22 21:53:49,2016-06-24 21:53:49,CLOSED-SUCCESSFUL,0,,
1687,AFOM01687,ACT004,HFC-SRI,2016-02-15 02:51:04,2016-02-17 02:51:04,CLOSED-SUCCESSFUL,0,,
1688,AFOM01688,ACT010,PNI,2016-05-08 16:36:08,2016-05-10 16:36:08,CLOSED-FAILURE,0,,
1689,AFOM01689,ACT004,HFC-SRI,2015-11-01 16:47:19,2015-11-03 16:47:19,RETRY-FAILURE,2,,
1690,AFOM01690,ACT009,HFC-SRI,2016-01-05 06:33:30,2016-01-07 06:33:30,RETRY-STARTED,2,,
1691,AFOM01691,ACT008,FTTN-SRI,2017-01-26 03:34:02,2017-01-28 03:34:02,CLOSED-SUCCESSFUL,0,,
1692,AFOM01692,ACT003,PNI,2015-09-11 15:59:52,2015-09-13 15:59:52,RETRY-STARTED,2,,
1693,AFOM01693,ACT009,HFC-SRI,2016-10-03 09:21:51,2016-10-05 09:21:51,STARTED,0,,
1694,AFOM01694,ACT007,PNI,2015-08-04 22:37:19,2015-08-06 22:37:19,STARTED,0,,
1695,AFOM01695,ACT007,PNI,2017-03-17 15:30:48,2017-03-19 15:30:48,RETRY-SUCCESS,3,,
1696,AFOM01696,ACT008,FTTN-SRI,2016-09-01 23:13:35,2016-09-03 23:13:35,CLOSED-FAILURE,0,,
1697,AFOM01697,ACT002,HFC-SRI,2015-05-16 14:14:50,2015-05-18 14:14:50,RETRY-SUCCESS,1,,
1698,AFOM01698,ACT003,PNI,2016-07-30 08:10:24,2016-08-01 08:10:24,CLOSED-SUCCESSFUL,0,,
1699,AFOM01699,ACT006,HFC-SRI,2017-03-21 08:16:11,2017-03-23 08:16:11,ERROR,0,ERR002,Error Response received from system XYZ.
1700,AFOM01700,ACT005,FTTN-SRI,2015-05-19 14:17:24,2015-05-21 14:17:24,CLOSED-FAILURE,0,,
1701,AFOM01701,ACT009,HFC-SRI,2016-09-28 19:06:38,2016-09-30 19:06:38,CREATED,0,,
1702,AFOM01702,ACT010,PNI,2016-09-12 13:11:42,2016-09-14 13:11:42,RETRY-STARTED,2,,
1703,AFOM01703,ACT008,FTTN-SRI,2015-10-21 13:13:49,2015-10-23 13:13:49,CLOSED-FAILURE,0,,
1704,AFOM01704,ACT009,HFC-SRI,2017-02-09 13:08:38,2017-02-11 13:08:38,RETRY-FAILURE,1,,
1705,AFOM01705,ACT008,FTTN-SRI,2016-06-20 15:15:40,2016-06-22 15:15:40,RETRY-SUCCESS,1,,
1706,AFOM01706,ACT003,PNI,2015-05-14 06:35:27,2015-05-16 06:35:27,RETRY-SUCCESS,2,,
1707,AFOM01707,ACT005,FTTN-SRI,2016-04-17 07:33:50,2016-04-19 07:33:50,RETRY-FAILURE,1,,
1708,AFOM01708,ACT003,PNI,2015-11-27 15:12:30,2015-11-29 15:12:30,RETRY-STARTED,2,,
1709,AFOM01709,ACT004,HFC-SRI,2015-12-04 00:16:05,2015-12-06 00:16:05,CLOSED-FAILURE,0,,
1710,AFOM01710,ACT006,HFC-SRI,2015-08-25 09:11:54,2015-08-27 09:11:54,RETRY-STARTED,1,,
1711,AFOM01711,ACT001,FTTN-SRI,2015-05-26 04:45:21,2015-05-28 04:45:21,RETRY-STARTED,3,,
1712,AFOM01712,ACT010,PNI,2015-12-08 06:02:04,2015-12-10 06:02:04,RETRY-SUCCESS,1,,
1713,AFOM01713,ACT005,FTTN-SRI,2016-01-17 19:28:24,2016-01-19 19:28:24,STARTED,0,,
1714,AFOM01714,ACT005,FTTN-SRI,2016-09-20 13:01:56,2016-09-22 13:01:56,RETRY-SUCCESS,3,,
1715,AFOM01715,ACT010,PNI,2017-01-07 15:13:16,2017-01-09 15:13:16,RETRY-STARTED,2,,
1716,AFOM01716,ACT001,FTTN-SRI,2016-05-23 04:31:29,2016-05-25 04:31:29,RETRY-FAILURE,1,,
1717,AFOM01717,ACT004,HFC-SRI,2016-01-25 11:29:23,2016-01-27 11:29:23,CREATED,0,,
1718,AFOM01718,ACT009,HFC-SRI,2015-08-22 21:46:42,2015-08-24 21:46:42,RETRY-SUCCESS,2,,
1719,AFOM01719,ACT010,PNI,2016-02-22 20:37:30,2016-02-24 20:37:30,STARTED,0,,
1720,AFOM01720,ACT007,PNI,2016-12-14 16:15:19,2016-12-16 16:15:19,CLOSED-FAILURE,0,,
1721,AFOM01721,ACT004,HFC-SRI,2017-03-30 17:23:20,2017-04-01 17:23:20,RETRY-FAILURE,3,,
1722,AFOM01722,ACT003,PNI,2016-09-30 19:01:40,2016-10-02 19:01:40,STARTED,0,,
1723,AFOM01723,ACT002,HFC-SRI,2016-11-08 13:23:04,2016-11-10 13:23:04,CLOSED-FAILURE,0,,
1724,AFOM01724,ACT005,FTTN-SRI,2016-02-19 23:15:02,2016-02-21 23:15:02,RETRY-SUCCESS,3,,
1725,AFOM01725,ACT010,PNI,2017-03-12 13:56:26,2017-03-14 13:56:26,CREATED,0,,
1726,AFOM01726,ACT002,HFC-SRI,2015-06-14 07:35:16,2015-06-16 07:35:16,RETRY-STARTED,1,,
1727,AFOM01727,ACT001,FTTN-SRI,2015-12-31 19:22:19,2016-01-02 19:22:19,CLOSED-SUCCESSFUL,0,,
1728,AFOM01728,ACT005,FTTN-SRI,2016-08-05 17:31:07,2016-08-07 17:31:07,ERROR,0,ERR003,Error encoutnered from on system ABC.
1729,AFOM01729,ACT010,PNI,2016-07-19 02:10:31,2016-07-21 02:10:31,RETRY-STARTED,3,,
1730,AFOM01730,ACT007,PNI,2016-03-18 16:56:48,2016-03-20 16:56:48,CLOSED-SUCCESSFUL,0,,
1731,AFOM01731,ACT008,FTTN-SRI,2017-02-21 09:17:56,2017-02-23 09:17:56,CREATED,0,,
1732,AFOM01732,ACT007,PNI,2015-05-15 18:43:13,2015-05-17 18:43:13,CLOSED-FAILURE,0,,
1733,AFOM01733,ACT003,PNI,2016-07-01 02:49:05,2016-07-03 02:49:05,ERROR,0,ERR002,Error Response received from system XYZ.
1734,AFOM01734,ACT006,HFC-SRI,2015-11-07 14:47:58,2015-11-09 14:47:58,CREATED,0,,
1735,AFOM01735,ACT008,FTTN-SRI,2016-02-03 19:26:57,2016-02-05 19:26:57,RETRY-STARTED,2,,
1736,AFOM01736,ACT001,FTTN-SRI,2017-02-26 04:48:54,2017-02-28 04:48:54,CLOSED-SUCCESSFUL,0,,
1737,AFOM01737,ACT008,FTTN-SRI,2016-11-05 11:58:48,2016-11-07 11:58:48,STARTED,0,,
1738,AFOM01738,ACT003,PNI,2016-04-16 13:15:54,2016-04-18 13:15:54,CREATED,0,,
1739,AFOM01739,ACT001,FTTN-SRI,2016-11-05 02:05:11,2016-11-07 02:05:11,RETRY-STARTED,1,,
1740,AFOM01740,ACT001,FTTN-SRI,2015-09-07 18:08:45,2015-09-09 18:08:45,ERROR,0,ERR002,Error Response received from system XYZ.
1741,AFOM01741,ACT007,PNI,2016-02-25 11:29:26,2016-02-27 11:29:26,RETRY-FAILURE,1,,
1742,AFOM01742,ACT007,PNI,2016-11-03 19:25:08,2016-11-05 19:25:08,CLOSED-SUCCESSFUL,0,,
1743,AFOM01743,ACT005,FTTN-SRI,2016-04-17 18:03:28,2016-04-19 18:03:28,RETRY-SUCCESS,3,,
1744,AFOM01744,ACT007,PNI,2017-04-25 09:24:45,2017-04-27 09:24:45,CREATED,0,,
1745,AFOM01745,ACT007,PNI,2016-03-31 11:37:53,2016-04-02 11:37:53,CLOSED-FAILURE,0,,
1746,AFOM01746,ACT001,FTTN-SRI,2016-08-30 06:36:49,2016-09-01 06:36:49,RETRY-FAILURE,2,,
1747,AFOM01747,ACT009,HFC-SRI,2015-06-10 22:42:59,2015-06-12 22:42:59,CLOSED-FAILURE,0,,
1748,AFOM01748,ACT002,HFC-SRI,2016-03-03 14:26:54,2016-03-05 14:26:54,CLOSED-SUCCESSFUL,0,,
1749,AFOM01749,ACT004,HFC-SRI,2016-12-16 09:57:29,2016-12-18 09:57:29,STARTED,0,,
1750,AFOM01750,ACT001,FTTN-SRI,2016-07-22 17:28:33,2016-07-24 17:28:33,STARTED,0,,
1751,AFOM01751,ACT003,PNI,2017-01-17 02:44:11,2017-01-19 02:44:11,RETRY-FAILURE,3,,
1752,AFOM01752,ACT009,HFC-SRI,2015-12-16 21:00:37,2015-12-18 21:00:37,RETRY-FAILURE,1,,
1753,AFOM01753,ACT005,FTTN-SRI,2016-07-09 03:09:04,2016-07-11 03:09:04,CLOSED-FAILURE,0,,
1754,AFOM01754,ACT001,FTTN-SRI,2015-10-17 01:45:02,2015-10-19 01:45:02,RETRY-SUCCESS,3,,
1755,AFOM01755,ACT005,FTTN-SRI,2016-08-07 10:40:53,2016-08-09 10:40:53,RETRY-STARTED,3,,
1756,AFOM01756,ACT005,FTTN-SRI,2015-08-04 09:52:48,2015-08-06 09:52:48,RETRY-SUCCESS,3,,
1757,AFOM01757,ACT007,PNI,2016-01-04 17:40:23,2016-01-06 17:40:23,ERROR,0,ERR003,Error encoutnered from on system ABC.
1758,AFOM01758,ACT001,FTTN-SRI,2015-09-28 16:24:58,2015-09-30 16:24:58,ERROR,0,ERR002,Error Response received from system XYZ.
1759,AFOM01759,ACT004,HFC-SRI,2015-12-14 21:36:30,2015-12-16 21:36:30,CLOSED-SUCCESSFUL,0,,
1760,AFOM01760,ACT008,FTTN-SRI,2016-03-20 10:43:23,2016-03-22 10:43:23,STARTED,0,,
1761,AFOM01761,ACT008,FTTN-SRI,2016-06-08 04:39:55,2016-06-10 04:39:55,RETRY-STARTED,1,,
1762,AFOM01762,ACT009,HFC-SRI,2016-07-16 22:59:08,2016-07-18 22:59:08,STARTED,0,,
1763,AFOM01763,ACT004,HFC-SRI,2016-02-14 18:12:01,2016-02-16 18:12:01,CLOSED-SUCCESSFUL,0,,
1764,AFOM01764,ACT001,FTTN-SRI,2017-04-21 03:37:45,2017-04-23 03:37:45,RETRY-SUCCESS,1,,
1765,AFOM01765,ACT007,PNI,2016-12-22 21:17:14,2016-12-24 21:17:14,RETRY-STARTED,3,,
1766,AFOM01766,ACT008,FTTN-SRI,2017-04-16 14:06:59,2017-04-18 14:06:59,STARTED,0,,
1767,AFOM01767,ACT004,HFC-SRI,2016-08-28 13:41:51,2016-08-30 13:41:51,CLOSED-FAILURE,0,,
1768,AFOM01768,ACT009,HFC-SRI,2016-06-28 17:46:18,2016-06-30 17:46:18,RETRY-FAILURE,2,,
1769,AFOM01769,ACT007,PNI,2016-04-04 16:36:22,2016-04-06 16:36:22,STARTED,0,,
1770,AFOM01770,ACT002,HFC-SRI,2016-06-01 04:24:24,2016-06-03 04:24:24,CREATED,0,,
1771,AFOM01771,ACT010,PNI,2015-05-29 23:25:07,2015-05-31 23:25:07,CLOSED-FAILURE,0,,
1772,AFOM01772,ACT009,HFC-SRI,2016-12-18 03:18:11,2016-12-20 03:18:11,RETRY-FAILURE,2,,
1773,AFOM01773,ACT002,HFC-SRI,2015-10-12 01:36:49,2015-10-14 01:36:49,ERROR,0,ERR003,Error encoutnered from on system ABC.
1774,AFOM01774,ACT001,FTTN-SRI,2015-05-20 10:44:13,2015-05-22 10:44:13,STARTED,0,,
1775,AFOM01775,ACT006,HFC-SRI,2016-04-27 02:32:23,2016-04-29 02:32:23,CREATED,0,,
1776,AFOM01776,ACT008,FTTN-SRI,2016-05-22 04:22:48,2016-05-24 04:22:48,RETRY-SUCCESS,3,,
1777,AFOM01777,ACT004,HFC-SRI,2017-03-29 22:29:06,2017-03-31 22:29:06,ERROR,0,ERR002,Error Response received from system XYZ.
1778,AFOM01778,ACT005,FTTN-SRI,2015-07-16 05:11:30,2015-07-18 05:11:30,CLOSED-FAILURE,0,,
1779,AFOM01779,ACT004,HFC-SRI,2016-10-31 01:49:46,2016-11-02 01:49:46,RETRY-FAILURE,3,,
1780,AFOM01780,ACT001,FTTN-SRI,2015-08-03 17:33:00,2015-08-05 17:33:00,CREATED,0,,
1781,AFOM01781,ACT008,FTTN-SRI,2016-11-22 11:46:20,2016-11-24 11:46:20,RETRY-FAILURE,3,,
1782,AFOM01782,ACT005,FTTN-SRI,2017-04-18 21:43:50,2017-04-20 21:43:50,CREATED,0,,
1783,AFOM01783,ACT006,HFC-SRI,2015-05-11 22:38:54,2015-05-13 22:38:54,CLOSED-FAILURE,0,,
1784,AFOM01784,ACT002,HFC-SRI,2016-11-12 01:56:57,2016-11-14 01:56:57,RETRY-SUCCESS,2,,
1785,AFOM01785,ACT009,HFC-SRI,2017-01-01 15:35:24,2017-01-03 15:35:24,STARTED,0,,
1786,AFOM01786,ACT005,FTTN-SRI,2016-06-20 20:29:03,2016-06-22 20:29:03,CLOSED-FAILURE,0,,
1787,AFOM01787,ACT004,HFC-SRI,2016-09-29 01:48:33,2016-10-01 01:48:33,STARTED,0,,
1788,AFOM01788,ACT003,PNI,2015-06-02 07:50:13,2015-06-04 07:50:13,RETRY-STARTED,2,,
1789,AFOM01789,ACT004,HFC-SRI,2016-03-10 18:41:54,2016-03-12 18:41:54,ERROR,0,ERR001,Message to system XYZ timed out.
1790,AFOM01790,ACT008,FTTN-SRI,2015-06-11 06:52:09,2015-06-13 06:52:09,CLOSED-FAILURE,0,,
1791,AFOM01791,ACT003,PNI,2016-10-25 06:58:31,2016-10-27 06:58:31,CLOSED-FAILURE,0,,
1792,AFOM01792,ACT007,PNI,2015-12-04 22:02:14,2015-12-06 22:02:14,CREATED,0,,
1793,AFOM01793,ACT001,FTTN-SRI,2015-05-16 23:04:28,2015-05-18 23:04:28,STARTED,0,,
1794,AFOM01794,ACT009,HFC-SRI,2016-05-28 13:21:47,2016-05-30 13:21:47,RETRY-FAILURE,1,,
1795,AFOM01795,ACT007,PNI,2015-06-08 03:08:09,2015-06-10 03:08:09,CLOSED-FAILURE,0,,
1796,AFOM01796,ACT001,FTTN-SRI,2016-06-09 11:12:40,2016-06-11 11:12:40,CREATED,0,,
1797,AFOM01797,ACT010,PNI,2015-12-21 01:58:25,2015-12-23 01:58:25,RETRY-STARTED,2,,
1798,AFOM01798,ACT007,PNI,2015-08-13 05:40:37,2015-08-15 05:40:37,RETRY-STARTED,1,,
1799,AFOM01799,ACT007,PNI,2017-01-07 17:18:20,2017-01-09 17:18:20,RETRY-FAILURE,3,,
1800,AFOM01800,ACT007,PNI,2015-11-18 13:32:35,2015-11-20 13:32:35,RETRY-STARTED,1,,
1801,AFOM01801,ACT009,HFC-SRI,2016-12-28 18:35:43,2016-12-30 18:35:43,RETRY-STARTED,3,,
1802,AFOM01802,ACT009,HFC-SRI,2016-03-28 06:07:13,2016-03-30 06:07:13,ERROR,0,ERR003,Error encoutnered from on system ABC.
1803,AFOM01803,ACT004,HFC-SRI,2015-05-28 23:42:11,2015-05-30 23:42:11,RETRY-FAILURE,1,,
1804,AFOM01804,ACT003,PNI,2016-09-28 14:32:20,2016-09-30 14:32:20,STARTED,0,,
1805,AFOM01805,ACT003,PNI,2016-02-18 15:06:06,2016-02-20 15:06:06,RETRY-FAILURE,3,,
1806,AFOM01806,ACT002,HFC-SRI,2017-03-13 12:46:22,2017-03-15 12:46:22,RETRY-FAILURE,1,,
1807,AFOM01807,ACT002,HFC-SRI,2015-09-07 11:35:25,2015-09-09 11:35:25,STARTED,0,,
1808,AFOM01808,ACT004,HFC-SRI,2016-03-27 19:25:07,2016-03-29 19:25:07,RETRY-STARTED,1,,
1809,AFOM01809,ACT005,FTTN-SRI,2015-07-30 02:05:21,2015-08-01 02:05:21,RETRY-FAILURE,3,,
1810,AFOM01810,ACT005,FTTN-SRI,2015-10-02 05:36:58,2015-10-04 05:36:58,CLOSED-FAILURE,0,,
1811,AFOM01811,ACT006,HFC-SRI,2017-04-29 06:44:39,2017-05-01 06:44:39,CLOSED-SUCCESSFUL,0,,
1812,AFOM01812,ACT001,FTTN-SRI,2016-07-10 11:16:59,2016-07-12 11:16:59,CLOSED-SUCCESSFUL,0,,
1813,AFOM01813,ACT001,FTTN-SRI,2017-05-02 17:51:47,2017-05-04 17:51:47,STARTED,0,,
1814,AFOM01814,ACT004,HFC-SRI,2016-04-14 06:56:25,2016-04-16 06:56:25,CLOSED-FAILURE,0,,
1815,AFOM01815,ACT005,FTTN-SRI,2017-01-30 09:12:16,2017-02-01 09:12:16,ERROR,0,ERR002,Error Response received from system XYZ.
1816,AFOM01816,ACT006,HFC-SRI,2016-06-17 19:58:09,2016-06-19 19:58:09,STARTED,0,,
1817,AFOM01817,ACT009,HFC-SRI,2016-09-09 14:50:47,2016-09-11 14:50:47,ERROR,0,ERR001,Message to system XYZ timed out.
1818,AFOM01818,ACT010,PNI,2015-09-25 06:37:43,2015-09-27 06:37:43,STARTED,0,,
1819,AFOM01819,ACT009,HFC-SRI,2016-09-29 17:36:02,2016-10-01 17:36:02,ERROR,0,ERR002,Error Response received from system XYZ.
1820,AFOM01820,ACT010,PNI,2017-05-01 10:21:21,2017-05-03 10:21:21,ERROR,0,ERR003,Error encoutnered from on system ABC.
1821,AFOM01821,ACT009,HFC-SRI,2016-01-14 09:13:55,2016-01-16 09:13:55,RETRY-STARTED,2,,
1822,AFOM01822,ACT005,FTTN-SRI,2016-04-11 20:26:01,2016-04-13 20:26:01,STARTED,0,,
1823,AFOM01823,ACT005,FTTN-SRI,2016-03-07 09:49:58,2016-03-09 09:49:58,ERROR,0,ERR001,Message to system XYZ timed out.
1824,AFOM01824,ACT002,HFC-SRI,2017-02-18 19:01:04,2017-02-20 19:01:04,CLOSED-SUCCESSFUL,0,,
1825,AFOM01825,ACT006,HFC-SRI,2017-01-06 00:01:05,2017-01-08 00:01:05,RETRY-FAILURE,3,,
1826,AFOM01826,ACT009,HFC-SRI,2015-10-29 00:02:56,2015-10-31 00:02:56,STARTED,0,,
1827,AFOM01827,ACT010,PNI,2015-11-24 02:21:58,2015-11-26 02:21:58,RETRY-STARTED,3,,
1828,AFOM01828,ACT003,PNI,2016-01-31 04:31:23,2016-02-02 04:31:23,ERROR,0,ERR002,Error Response received from system XYZ.
1829,AFOM01829,ACT003,PNI,2015-10-22 10:57:52,2015-10-24 10:57:52,CREATED,0,,
1830,AFOM01830,ACT010,PNI,2016-10-23 20:58:41,2016-10-25 20:58:41,STARTED,0,,
1831,AFOM01831,ACT003,PNI,2017-01-09 19:27:30,2017-01-11 19:27:30,CLOSED-SUCCESSFUL,0,,
1832,AFOM01832,ACT004,HFC-SRI,2015-06-21 13:56:45,2015-06-23 13:56:45,ERROR,0,ERR003,Error encoutnered from on system ABC.
1833,AFOM01833,ACT008,FTTN-SRI,2015-10-13 13:04:52,2015-10-15 13:04:52,CLOSED-SUCCESSFUL,0,,
1834,AFOM01834,ACT004,HFC-SRI,2016-12-23 12:09:14,2016-12-25 12:09:14,CLOSED-FAILURE,0,,
1835,AFOM01835,ACT002,HFC-SRI,2016-05-12 23:57:19,2016-05-14 23:57:19,RETRY-STARTED,1,,
1836,AFOM01836,ACT006,HFC-SRI,2017-01-24 14:18:42,2017-01-26 14:18:42,CLOSED-SUCCESSFUL,0,,
1837,AFOM01837,ACT002,HFC-SRI,2016-05-14 11:57:51,2016-05-16 11:57:51,RETRY-SUCCESS,1,,
1838,AFOM01838,ACT002,HFC-SRI,2016-12-09 06:48:12,2016-12-11 06:48:12,CREATED,0,,
1839,AFOM01839,ACT008,FTTN-SRI,2016-05-19 03:30:00,2016-05-21 03:30:00,CREATED,0,,
1840,AFOM01840,ACT010,PNI,2015-06-08 14:00:12,2015-06-10 14:00:12,CREATED,0,,
1841,AFOM01841,ACT007,PNI,2015-05-13 07:41:44,2015-05-15 07:41:44,RETRY-SUCCESS,2,,
1842,AFOM01842,ACT007,PNI,2015-09-06 14:24:59,2015-09-08 14:24:59,CLOSED-FAILURE,0,,
1843,AFOM01843,ACT009,HFC-SRI,2017-04-25 03:53:14,2017-04-27 03:53:14,ERROR,0,ERR002,Error Response received from system XYZ.
1844,AFOM01844,ACT006,HFC-SRI,2016-02-28 00:19:32,2016-03-01 00:19:32,RETRY-FAILURE,2,,
1845,AFOM01845,ACT006,HFC-SRI,2015-12-25 21:29:34,2015-12-27 21:29:34,RETRY-SUCCESS,3,,
1846,AFOM01846,ACT005,FTTN-SRI,2017-03-05 23:00:40,2017-03-07 23:00:40,ERROR,0,ERR003,Error encoutnered from on system ABC.
1847,AFOM01847,ACT007,PNI,2016-08-03 09:51:51,2016-08-05 09:51:51,RETRY-STARTED,3,,
1848,AFOM01848,ACT004,HFC-SRI,2016-03-27 15:51:55,2016-03-29 15:51:55,ERROR,0,ERR003,Error encoutnered from on system ABC.
1849,AFOM01849,ACT006,HFC-SRI,2016-02-07 02:31:21,2016-02-09 02:31:21,RETRY-STARTED,3,,
1850,AFOM01850,ACT007,PNI,2016-09-27 00:52:57,2016-09-29 00:52:57,RETRY-STARTED,1,,
1851,AFOM01851,ACT008,FTTN-SRI,2017-03-14 21:11:53,2017-03-16 21:11:53,CLOSED-FAILURE,0,,
1852,AFOM01852,ACT009,HFC-SRI,2016-07-29 23:58:44,2016-07-31 23:58:44,CLOSED-FAILURE,0,,
1853,AFOM01853,ACT003,PNI,2015-10-20 13:24:58,2015-10-22 13:24:58,ERROR,0,ERR002,Error Response received from system XYZ.
1854,AFOM01854,ACT006,HFC-SRI,2016-02-18 15:47:03,2016-02-20 15:47:03,CREATED,0,,
1855,AFOM01855,ACT009,HFC-SRI,2015-06-06 05:19:02,2015-06-08 05:19:02,CLOSED-SUCCESSFUL,0,,
1856,AFOM01856,ACT006,HFC-SRI,2016-04-18 18:01:23,2016-04-20 18:01:23,CREATED,0,,
1857,AFOM01857,ACT003,PNI,2017-04-08 23:09:41,2017-04-10 23:09:41,RETRY-SUCCESS,3,,
1858,AFOM01858,ACT001,FTTN-SRI,2016-12-27 00:34:28,2016-12-29 00:34:28,RETRY-STARTED,3,,
1859,AFOM01859,ACT003,PNI,2016-04-07 18:55:48,2016-04-09 18:55:48,RETRY-SUCCESS,1,,
1860,AFOM01860,ACT005,FTTN-SRI,2016-09-08 01:46:57,2016-09-10 01:46:57,RETRY-SUCCESS,1,,
1861,AFOM01861,ACT005,FTTN-SRI,2016-04-06 10:00:29,2016-04-08 10:00:29,CREATED,0,,
1862,AFOM01862,ACT001,FTTN-SRI,2016-02-09 10:30:32,2016-02-11 10:30:32,CREATED,0,,
1863,AFOM01863,ACT003,PNI,2016-02-19 23:12:06,2016-02-21 23:12:06,RETRY-STARTED,2,,
1864,AFOM01864,ACT004,HFC-SRI,2016-11-26 16:51:15,2016-11-28 16:51:15,RETRY-SUCCESS,2,,
1865,AFOM01865,ACT010,PNI,2015-11-06 07:09:49,2015-11-08 07:09:49,RETRY-FAILURE,1,,
1866,AFOM01866,ACT005,FTTN-SRI,2015-09-10 18:26:05,2015-09-12 18:26:05,ERROR,0,ERR002,Error Response received from system XYZ.
1867,AFOM01867,ACT007,PNI,2017-02-16 05:17:54,2017-02-18 05:17:54,RETRY-SUCCESS,3,,
1868,AFOM01868,ACT009,HFC-SRI,2016-04-15 18:12:59,2016-04-17 18:12:59,CLOSED-SUCCESSFUL,0,,
1869,AFOM01869,ACT003,PNI,2015-09-05 23:24:12,2015-09-07 23:24:12,CLOSED-FAILURE,0,,
1870,AFOM01870,ACT003,PNI,2017-02-06 15:34:28,2017-02-08 15:34:28,RETRY-FAILURE,3,,
1871,AFOM01871,ACT005,FTTN-SRI,2015-11-23 02:21:37,2015-11-25 02:21:37,RETRY-STARTED,2,,
1872,AFOM01872,ACT007,PNI,2016-01-10 18:28:44,2016-01-12 18:28:44,RETRY-FAILURE,1,,
1873,AFOM01873,ACT006,HFC-SRI,2017-02-09 16:04:12,2017-02-11 16:04:12,CLOSED-FAILURE,0,,
1874,AFOM01874,ACT010,PNI,2015-11-15 23:57:35,2015-11-17 23:57:35,ERROR,0,ERR002,Error Response received from system XYZ.
1875,AFOM01875,ACT003,PNI,2016-08-29 14:46:49,2016-08-31 14:46:49,CLOSED-SUCCESSFUL,0,,
1876,AFOM01876,ACT008,FTTN-SRI,2017-03-22 05:18:26,2017-03-24 05:18:26,CREATED,0,,
1877,AFOM01877,ACT009,HFC-SRI,2017-01-26 16:44:44,2017-01-28 16:44:44,ERROR,0,ERR001,Message to system XYZ timed out.
1878,AFOM01878,ACT007,PNI,2015-12-05 17:21:32,2015-12-07 17:21:32,CLOSED-SUCCESSFUL,0,,
1879,AFOM01879,ACT007,PNI,2015-06-26 14:49:51,2015-06-28 14:49:51,STARTED,0,,
1880,AFOM01880,ACT009,HFC-SRI,2017-04-09 01:43:17,2017-04-11 01:43:17,RETRY-STARTED,3,,
1881,AFOM01881,ACT007,PNI,2016-05-05 13:07:42,2016-05-07 13:07:42,RETRY-FAILURE,2,,
1882,AFOM01882,ACT008,FTTN-SRI,2015-07-21 14:53:25,2015-07-23 14:53:25,RETRY-FAILURE,3,,
1883,AFOM01883,ACT005,FTTN-SRI,2016-12-04 09:29:19,2016-12-06 09:29:19,CLOSED-SUCCESSFUL,0,,
1884,AFOM01884,ACT005,FTTN-SRI,2015-11-10 20:03:50,2015-11-12 20:03:50,ERROR,0,ERR003,Error encoutnered from on system ABC.
1885,AFOM01885,ACT010,PNI,2015-12-20 06:03:29,2015-12-22 06:03:29,RETRY-STARTED,1,,
1886,AFOM01886,ACT002,HFC-SRI,2015-12-24 04:44:38,2015-12-26 04:44:38,RETRY-STARTED,3,,
1887,AFOM01887,ACT002,HFC-SRI,2017-01-09 10:16:11,2017-01-11 10:16:11,ERROR,0,ERR001,Message to system XYZ timed out.
1888,AFOM01888,ACT010,PNI,2017-03-19 10:56:48,2017-03-21 10:56:48,RETRY-STARTED,2,,
1889,AFOM01889,ACT010,PNI,2016-08-09 18:59:32,2016-08-11 18:59:32,RETRY-SUCCESS,3,,
1890,AFOM01890,ACT006,HFC-SRI,2016-03-20 19:20:29,2016-03-22 19:20:29,RETRY-SUCCESS,1,,
1891,AFOM01891,ACT003,PNI,2016-10-07 06:09:42,2016-10-09 06:09:42,STARTED,0,,
1892,AFOM01892,ACT010,PNI,2016-03-13 11:13:58,2016-03-15 11:13:58,RETRY-SUCCESS,2,,
1893,AFOM01893,ACT005,FTTN-SRI,2015-08-13 04:07:13,2015-08-15 04:07:13,RETRY-STARTED,1,,
1894,AFOM01894,ACT007,PNI,2017-02-16 15:54:27,2017-02-18 15:54:27,CLOSED-SUCCESSFUL,0,,
1895,AFOM01895,ACT007,PNI,2016-09-06 08:50:46,2016-09-08 08:50:46,RETRY-SUCCESS,2,,
1896,AFOM01896,ACT004,HFC-SRI,2017-03-08 19:37:50,2017-03-10 19:37:50,RETRY-SUCCESS,1,,
1897,AFOM01897,ACT006,HFC-SRI,2016-06-30 10:32:58,2016-07-02 10:32:58,CLOSED-SUCCESSFUL,0,,
