id,source_fallout_id,action_id,target_system,creation_timestamp,due_date,status,retry_count
5064,AFOM05064,ACT006,HFC-SRI,21/03/17 04:38,23/03/17 04:38,CREATED,
5065,AFOM05065,ACT009,HFC-SRI,23/03/17 15:12,25/03/17 15:12,CREATED,
5066,AFOM05066,ACT002,HFC-SRI,22/03/17 10:00,24/03/17 10:00,CLOSED-SUCCESSFUL,
5067,AFOM05067,ACT005,FTTN-SRI,26/03/17 11:58,28/03/17 11:58,ERROR,
5068,AFOM05068,ACT003,PNI,27/03/17 02:09,29/03/17 02:09,RETRY-SUCCESS,2
5069,AFOM05069,ACT001,FTTN-SRI,19/03/17 15:18,21/03/17 15:18,CLOSED-SUCCESSFUL,
5070,AFOM05070,ACT001,FTTN-SRI,22/03/17 22:20,24/03/17 22:20,CREATED,
5071,AFOM05071,ACT002,HFC-SRI,23/03/17 21:10,25/03/17 21:10,RETRY-SUCCESS,1
5072,AFOM05072,ACT002,HFC-SRI,21/03/17 22:19,23/03/17 22:19,RETRY-SUCCESS,2
5073,AFOM05073,ACT009,HFC-SRI,28/03/17 10:56,30/03/17 10:56,RETRY-FAILURE,1
5074,AFOM05074,ACT006,HFC-SRI,27/03/17 15:19,29/03/17 15:19,CREATED,
5075,AFOM05075,ACT004,HFC-SRI,25/03/17 00:19,27/03/17 00:19,CLOSED-SUCCESSFUL,
5076,AFOM05076,ACT006,HFC-SRI,23/03/17 11:26,25/03/17 11:26,CLOSED-SUCCESSFUL,
5077,AFOM05077,ACT007,PNI,27/03/17 17:00,29/03/17 17:00,ERROR,
5078,AFOM05078,ACT007,PNI,26/03/17 22:21,28/03/17 22:21,CLOSED-SUCCESSFUL,
5079,AFOM05079,ACT005,FTTN-SRI,22/03/17 05:50,24/03/17 05:50,RETRY-STARTED,3
5080,AFOM05080,ACT008,FTTN-SRI,27/03/17 19:08,29/03/17 19:08,CLOSED-FAILURE,
5081,AFOM05081,ACT001,FTTN-SRI,28/03/17 22:48,30/03/17 22:48,RETRY-STARTED,1
5082,AFOM05082,ACT010,PNI,27/03/17 09:18,29/03/17 09:18,CREATED,
5083,AFOM05083,ACT010,PNI,29/03/17 08:36,31/03/17 08:36,ERROR,
5084,AFOM05084,ACT007,PNI,25/03/17 23:16,27/03/17 23:16,RETRY-FAILURE,2
5085,AFOM05085,ACT001,FTTN-SRI,19/03/17 20:49,21/03/17 20:49,ERROR,
5086,AFOM05086,ACT009,HFC-SRI,29/03/17 04:37,31/03/17 04:37,CLOSED-SUCCESSFUL,
5087,AFOM05087,ACT007,PNI,25/03/17 18:11,27/03/17 18:11,RETRY-FAILURE,1
5088,AFOM05088,ACT002,HFC-SRI,25/03/17 16:01,27/03/17 16:01,STARTED,
5089,AFOM05089,ACT009,HFC-SRI,24/03/17 13:08,26/03/17 13:08,STARTED,
5090,AFOM05090,ACT004,HFC-SRI,20/03/17 14:08,22/03/17 14:08,CLOSED-FAILURE,
5091,AFOM05091,ACT001,FTTN-SRI,20/03/17 21:10,22/03/17 21:10,RETRY-SUCCESS,3
5092,AFOM05092,ACT004,HFC-SRI,27/03/17 15:20,29/03/17 15:20,CLOSED-FAILURE,
5093,AFOM05093,ACT004,HFC-SRI,26/03/17 18:05,28/03/17 18:05,STARTED,
5094,AFOM05094,ACT008,FTTN-SRI,20/03/17 04:48,22/03/17 04:48,RETRY-STARTED,3
5095,AFOM05095,ACT008,FTTN-SRI,28/03/17 06:20,30/03/17 06:20,RETRY-FAILURE,1
5096,AFOM05096,ACT009,HFC-SRI,20/03/17 04:22,22/03/17 04:22,CREATED,
5097,AFOM05097,ACT004,HFC-SRI,26/03/17 09:05,28/03/17 09:05,CREATED,
5098,AFOM05098,ACT009,HFC-SRI,23/03/17 22:32,25/03/17 22:32,RETRY-SUCCESS,2
5099,AFOM05099,ACT005,FTTN-SRI,21/03/17 00:51,23/03/17 00:51,RETRY-SUCCESS,3
5100,AFOM05100,ACT003,PNI,19/03/17 15:21,21/03/17 15:21,STARTED,
5101,AFOM05101,ACT005,FTTN-SRI,20/03/17 14:42,22/03/17 14:42,CREATED,
5102,AFOM05102,ACT010,PNI,22/03/17 12:55,24/03/17 12:55,RETRY-FAILURE,1
5103,AFOM05103,ACT009,HFC-SRI,25/03/17 09:55,27/03/17 09:55,RETRY-SUCCESS,3
5104,AFOM05104,ACT008,FTTN-SRI,21/03/17 21:45,23/03/17 21:45,STARTED,
5105,AFOM05105,ACT006,HFC-SRI,20/03/17 23:42,22/03/17 23:42,ERROR,
5106,AFOM05106,ACT002,HFC-SRI,19/03/17 22:42,21/03/17 22:42,RETRY-SUCCESS,2
5107,AFOM05107,ACT009,HFC-SRI,24/03/17 04:23,26/03/17 04:23,RETRY-SUCCESS,3
5108,AFOM05108,ACT008,FTTN-SRI,23/03/17 01:07,25/03/17 01:07,CLOSED-FAILURE,
5109,AFOM05109,ACT007,PNI,22/03/17 15:14,24/03/17 15:14,RETRY-FAILURE,3
5110,AFOM05110,ACT004,HFC-SRI,28/03/17 13:02,30/03/17 13:02,RETRY-STARTED,2
5111,AFOM05111,ACT005,FTTN-SRI,25/03/17 04:06,27/03/17 04:06,CLOSED-SUCCESSFUL,
5112,AFOM05112,ACT009,HFC-SRI,28/03/17 12:05,30/03/17 12:05,RETRY-STARTED,3
5113,AFOM05113,ACT001,FTTN-SRI,24/03/17 22:04,26/03/17 22:04,RETRY-FAILURE,3
5114,AFOM05114,ACT010,PNI,19/03/17 20:21,21/03/17 20:21,RETRY-SUCCESS,3
5115,AFOM05115,ACT003,PNI,27/03/17 04:42,29/03/17 04:42,RETRY-STARTED,3
5116,AFOM05116,ACT001,FTTN-SRI,24/03/17 05:28,26/03/17 05:28,RETRY-STARTED,2
5117,AFOM05117,ACT002,HFC-SRI,22/03/17 19:14,24/03/17 19:14,ERROR,
5118,AFOM05118,ACT003,PNI,24/03/17 17:52,26/03/17 17:52,CREATED,
5119,AFOM05119,ACT003,PNI,28/03/17 10:01,30/03/17 10:01,RETRY-SUCCESS,1
5120,AFOM05120,ACT001,FTTN-SRI,25/03/17 04:36,27/03/17 04:36,RETRY-SUCCESS,2
5121,AFOM05121,ACT009,HFC-SRI,26/03/17 06:00,28/03/17 06:00,CLOSED-FAILURE,
5122,AFOM05122,ACT001,FTTN-SRI,26/03/17 03:49,28/03/17 03:49,RETRY-SUCCESS,3
5123,AFOM05123,ACT010,PNI,27/03/17 13:06,29/03/17 13:06,STARTED,
5124,AFOM05124,ACT009,HFC-SRI,27/03/17 18:47,29/03/17 18:47,RETRY-FAILURE,2
5125,AFOM05125,ACT008,FTTN-SRI,20/03/17 23:49,22/03/17 23:49,RETRY-SUCCESS,3
5126,AFOM05126,ACT002,HFC-SRI,27/03/17 13:02,29/03/17 13:02,STARTED,
5127,AFOM05127,ACT002,HFC-SRI,24/03/17 04:35,26/03/17 04:35,CLOSED-FAILURE,
5128,AFOM05128,ACT001,FTTN-SRI,23/03/17 13:23,25/03/17 13:23,RETRY-STARTED,2
5129,AFOM05129,ACT002,HFC-SRI,22/03/17 10:44,24/03/17 10:44,CLOSED-FAILURE,
5130,AFOM05130,ACT005,FTTN-SRI,21/03/17 18:09,23/03/17 18:09,RETRY-STARTED,2
5131,AFOM05131,ACT005,FTTN-SRI,21/03/17 19:22,23/03/17 19:22,CLOSED-SUCCESSFUL,
5132,AFOM05132,ACT003,PNI,27/03/17 18:52,29/03/17 18:52,CREATED,
5133,AFOM05133,ACT007,PNI,21/03/17 04:25,23/03/17 04:25,STARTED,
5134,AFOM05134,ACT001,FTTN-SRI,24/03/17 01:09,26/03/17 01:09,RETRY-STARTED,1
5135,AFOM05135,ACT004,HFC-SRI,29/03/17 11:06,31/03/17 11:06,RETRY-FAILURE,2
5136,AFOM05136,ACT005,FTTN-SRI,21/03/17 14:39,23/03/17 14:39,CLOSED-FAILURE,
5137,AFOM05137,ACT009,HFC-SRI,23/03/17 23:59,25/03/17 23:59,ERROR,
5138,AFOM05138,ACT010,PNI,25/03/17 01:04,27/03/17 01:04,CREATED,
5139,AFOM05139,ACT008,FTTN-SRI,26/03/17 17:54,28/03/17 17:54,CLOSED-SUCCESSFUL,
5140,AFOM05140,ACT004,HFC-SRI,24/03/17 19:50,26/03/17 19:50,CLOSED-SUCCESSFUL,
5141,AFOM05141,ACT010,PNI,24/03/17 21:55,26/03/17 21:55,RETRY-STARTED,1
5142,AFOM05142,ACT002,HFC-SRI,22/03/17 01:54,24/03/17 01:54,RETRY-FAILURE,2
5143,AFOM05143,ACT007,PNI,21/03/17 14:32,23/03/17 14:32,RETRY-STARTED,1
5144,AFOM05144,ACT004,HFC-SRI,21/03/17 17:17,23/03/17 17:17,RETRY-STARTED,3
5145,AFOM05145,ACT007,PNI,21/03/17 07:54,23/03/17 07:54,CLOSED-FAILURE,
5146,AFOM05146,ACT008,FTTN-SRI,26/03/17 07:34,28/03/17 07:34,CLOSED-SUCCESSFUL,
5147,AFOM05147,ACT005,FTTN-SRI,27/03/17 09:01,29/03/17 09:01,STARTED,
5148,AFOM05148,ACT007,PNI,22/03/17 17:17,24/03/17 17:17,ERROR,
5149,AFOM05149,ACT006,HFC-SRI,19/03/17 18:02,21/03/17 18:02,STARTED,
5150,AFOM05150,ACT003,PNI,22/03/17 20:24,24/03/17 20:24,CLOSED-FAILURE,
5151,AFOM05151,ACT001,FTTN-SRI,26/03/17 10:34,28/03/17 10:34,STARTED,
5152,AFOM05152,ACT005,FTTN-SRI,20/03/17 16:15,22/03/17 16:15,CLOSED-SUCCESSFUL,
5153,AFOM05153,ACT010,PNI,29/03/17 03:26,31/03/17 03:26,RETRY-STARTED,3
5154,AFOM05154,ACT007,PNI,25/03/17 22:56,27/03/17 22:56,RETRY-STARTED,2
5155,AFOM05155,ACT007,PNI,20/03/17 10:14,22/03/17 10:14,ERROR,
5156,AFOM05156,ACT001,FTTN-SRI,20/03/17 03:23,22/03/17 03:23,ERROR,
5157,AFOM05157,ACT003,PNI,26/03/17 16:24,28/03/17 16:24,CLOSED-SUCCESSFUL,
5158,AFOM05158,ACT004,HFC-SRI,26/03/17 18:10,28/03/17 18:10,CREATED,
5159,AFOM05159,ACT004,HFC-SRI,24/03/17 04:20,26/03/17 04:20,RETRY-FAILURE,1
5160,AFOM05160,ACT008,FTTN-SRI,27/03/17 10:38,29/03/17 10:38,STARTED,
5161,AFOM05161,ACT009,HFC-SRI,24/03/17 03:43,26/03/17 03:43,RETRY-FAILURE,2
5162,AFOM05162,ACT006,HFC-SRI,26/03/17 20:16,28/03/17 20:16,RETRY-STARTED,2
5163,AFOM05163,ACT009,HFC-SRI,27/03/17 00:07,29/03/17 00:07,RETRY-FAILURE,3
5164,AFOM05164,ACT010,PNI,19/03/17 19:12,21/03/17 19:12,CREATED,
5165,AFOM05165,ACT002,HFC-SRI,27/03/17 00:38,29/03/17 00:38,STARTED,
5166,AFOM05166,ACT004,HFC-SRI,22/03/17 01:42,24/03/17 01:42,RETRY-SUCCESS,1
5167,AFOM05167,ACT003,PNI,29/03/17 03:20,31/03/17 03:20,STARTED,
5168,AFOM05168,ACT008,FTTN-SRI,20/03/17 21:14,22/03/17 21:14,ERROR,
5169,AFOM05169,ACT010,PNI,26/03/17 01:10,28/03/17 01:10,RETRY-STARTED,1
5170,AFOM05170,ACT008,FTTN-SRI,26/03/17 13:28,28/03/17 13:28,CLOSED-SUCCESSFUL,
5171,AFOM05171,ACT009,HFC-SRI,25/03/17 13:39,27/03/17 13:39,RETRY-SUCCESS,2
5172,AFOM05172,ACT009,HFC-SRI,28/03/17 14:02,30/03/17 14:02,ERROR,
5173,AFOM05173,ACT006,HFC-SRI,24/03/17 11:57,26/03/17 11:57,STARTED,
5174,AFOM05174,ACT001,FTTN-SRI,22/03/17 05:20,24/03/17 05:20,STARTED,
5175,AFOM05175,ACT004,HFC-SRI,21/03/17 07:00,23/03/17 07:00,CLOSED-SUCCESSFUL,
5176,AFOM05176,ACT004,HFC-SRI,24/03/17 15:18,26/03/17 15:18,RETRY-STARTED,1
5177,AFOM05177,ACT010,PNI,24/03/17 00:07,26/03/17 00:07,STARTED,
5178,AFOM05178,ACT009,HFC-SRI,23/03/17 22:45,25/03/17 22:45,CLOSED-SUCCESSFUL,
5179,AFOM05179,ACT007,PNI,27/03/17 23:16,29/03/17 23:16,CREATED,
5180,AFOM05180,ACT006,HFC-SRI,29/03/17 13:00,31/03/17 13:00,ERROR,
5181,AFOM05181,ACT009,HFC-SRI,21/03/17 13:21,23/03/17 13:21,ERROR,
5182,AFOM05182,ACT006,HFC-SRI,25/03/17 01:30,27/03/17 01:30,RETRY-STARTED,1
5183,AFOM05183,ACT009,HFC-SRI,23/03/17 03:15,25/03/17 03:15,ERROR,
5184,AFOM05184,ACT001,FTTN-SRI,26/03/17 04:01,28/03/17 04:01,RETRY-SUCCESS,2
5185,AFOM05185,ACT002,HFC-SRI,20/03/17 20:28,22/03/17 20:28,RETRY-FAILURE,1
5186,AFOM05186,ACT002,HFC-SRI,28/03/17 14:05,30/03/17 14:05,CLOSED-FAILURE,
5187,AFOM05187,ACT010,PNI,21/03/17 02:49,23/03/17 02:49,RETRY-SUCCESS,1
5188,AFOM05188,ACT007,PNI,19/03/17 19:26,21/03/17 19:26,RETRY-FAILURE,3
5189,AFOM05189,ACT007,PNI,20/03/17 11:02,22/03/17 11:02,STARTED,
5190,AFOM05190,ACT008,FTTN-SRI,26/03/17 13:30,28/03/17 13:30,CLOSED-FAILURE,
5191,AFOM05191,ACT001,FTTN-SRI,20/03/17 13:47,22/03/17 13:47,CREATED,
5192,AFOM05192,ACT008,FTTN-SRI,26/03/17 07:18,28/03/17 07:18,RETRY-FAILURE,1
5193,AFOM05193,ACT008,FTTN-SRI,28/03/17 00:15,30/03/17 00:15,STARTED,
5194,AFOM05194,ACT007,PNI,24/03/17 15:03,26/03/17 15:03,RETRY-SUCCESS,3
5195,AFOM05195,ACT010,PNI,29/03/17 06:46,31/03/17 06:46,RETRY-STARTED,1
5196,AFOM05196,ACT007,PNI,26/03/17 00:10,28/03/17 00:10,STARTED,
5197,AFOM05197,ACT007,PNI,20/03/17 14:28,22/03/17 14:28,RETRY-STARTED,3
5198,AFOM05198,ACT001,FTTN-SRI,23/03/17 21:55,25/03/17 21:55,CREATED,
5199,AFOM05199,ACT008,FTTN-SRI,22/03/17 10:50,24/03/17 10:50,CREATED,
5200,AFOM05200,ACT009,HFC-SRI,21/03/17 00:38,23/03/17 00:38,CLOSED-SUCCESSFUL,
5201,AFOM05201,ACT003,PNI,25/03/17 01:35,27/03/17 01:35,CREATED,
5202,AFOM05202,ACT002,HFC-SRI,25/03/17 08:58,27/03/17 08:58,CLOSED-FAILURE,
5203,AFOM05203,ACT001,FTTN-SRI,19/03/17 18:16,21/03/17 18:16,CREATED,
5204,AFOM05204,ACT002,HFC-SRI,27/03/17 04:39,29/03/17 04:39,RETRY-STARTED,3
5205,AFOM05205,ACT004,HFC-SRI,28/03/17 18:05,30/03/17 18:05,RETRY-STARTED,2
5206,AFOM05206,ACT003,PNI,28/03/17 01:12,30/03/17 01:12,STARTED,
5207,AFOM05207,ACT007,PNI,23/03/17 02:06,25/03/17 02:06,RETRY-FAILURE,1
5208,AFOM05208,ACT005,FTTN-SRI,28/03/17 13:08,30/03/17 13:08,ERROR,
5209,AFOM05209,ACT006,HFC-SRI,23/03/17 14:49,25/03/17 14:49,CLOSED-FAILURE,
5210,AFOM05210,ACT008,FTTN-SRI,25/03/17 04:57,27/03/17 04:57,CREATED,
5211,AFOM05211,ACT009,HFC-SRI,21/03/17 05:04,23/03/17 05:04,CREATED,
5212,AFOM05212,ACT005,FTTN-SRI,21/03/17 00:25,23/03/17 00:25,STARTED,
5213,AFOM05213,ACT010,PNI,23/03/17 21:29,25/03/17 21:29,RETRY-SUCCESS,3
5214,AFOM05214,ACT004,HFC-SRI,23/03/17 20:12,25/03/17 20:12,CREATED,
5215,AFOM05215,ACT003,PNI,25/03/17 02:03,27/03/17 02:03,CLOSED-SUCCESSFUL,
5216,AFOM05216,ACT006,HFC-SRI,26/03/17 05:25,28/03/17 05:25,RETRY-STARTED,1
5217,AFOM05217,ACT005,FTTN-SRI,27/03/17 03:07,29/03/17 03:07,RETRY-SUCCESS,3
5218,AFOM05218,ACT006,HFC-SRI,24/03/17 23:58,26/03/17 23:58,CLOSED-FAILURE,
5219,AFOM05219,ACT002,HFC-SRI,28/03/17 00:17,30/03/17 00:17,RETRY-SUCCESS,2
5220,AFOM05220,ACT002,HFC-SRI,19/03/17 18:42,21/03/17 18:42,RETRY-SUCCESS,2
5221,AFOM05221,ACT007,PNI,20/03/17 18:30,22/03/17 18:30,CLOSED-FAILURE,
5222,AFOM05222,ACT008,FTTN-SRI,26/03/17 13:12,28/03/17 13:12,ERROR,
5223,AFOM05223,ACT004,HFC-SRI,25/03/17 04:35,27/03/17 04:35,CREATED,
5224,AFOM05224,ACT002,HFC-SRI,19/03/17 18:52,21/03/17 18:52,RETRY-SUCCESS,2
5225,AFOM05225,ACT001,FTTN-SRI,26/03/17 07:43,28/03/17 07:43,STARTED,
5226,AFOM05226,ACT010,PNI,19/03/17 23:44,21/03/17 23:44,CLOSED-FAILURE,
5227,AFOM05227,ACT008,FTTN-SRI,21/03/17 21:46,23/03/17 21:46,STARTED,
5228,AFOM05228,ACT005,FTTN-SRI,22/03/17 17:18,24/03/17 17:18,ERROR,
5229,AFOM05229,ACT005,FTTN-SRI,25/03/17 23:51,27/03/17 23:51,RETRY-FAILURE,1
5230,AFOM05230,ACT005,FTTN-SRI,29/03/17 07:38,31/03/17 07:38,ERROR,
5231,AFOM05231,ACT007,PNI,20/03/17 14:44,22/03/17 14:44,CREATED,
5232,AFOM05232,ACT003,PNI,27/03/17 04:42,29/03/17 04:42,ERROR,
5233,AFOM05233,ACT007,PNI,28/03/17 13:19,30/03/17 13:19,CLOSED-FAILURE,
5234,AFOM05234,ACT001,FTTN-SRI,24/03/17 04:24,26/03/17 04:24,RETRY-FAILURE,1
5235,AFOM05235,ACT006,HFC-SRI,25/03/17 07:12,27/03/17 07:12,RETRY-STARTED,2
5236,AFOM05236,ACT007,PNI,19/03/17 16:40,21/03/17 16:40,ERROR,
5237,AFOM05237,ACT004,HFC-SRI,24/03/17 18:06,26/03/17 18:06,RETRY-FAILURE,2
5238,AFOM05238,ACT008,FTTN-SRI,28/03/17 08:00,30/03/17 08:00,CLOSED-FAILURE,
5239,AFOM05239,ACT002,HFC-SRI,22/03/17 01:54,24/03/17 01:54,CLOSED-FAILURE,
5240,AFOM05240,ACT007,PNI,29/03/17 08:44,31/03/17 08:44,CLOSED-SUCCESSFUL,
5241,AFOM05241,ACT009,HFC-SRI,24/03/17 13:47,26/03/17 13:47,CLOSED-SUCCESSFUL,
5242,AFOM05242,ACT005,FTTN-SRI,25/03/17 11:48,27/03/17 11:48,CLOSED-SUCCESSFUL,
5243,AFOM05243,ACT007,PNI,24/03/17 18:36,26/03/17 18:36,RETRY-STARTED,2
5244,AFOM05244,ACT010,PNI,27/03/17 06:45,29/03/17 06:45,CREATED,
5245,AFOM05245,ACT010,PNI,24/03/17 15:00,26/03/17 15:00,RETRY-SUCCESS,3
5246,AFOM05246,ACT002,HFC-SRI,23/03/17 07:15,25/03/17 07:15,CREATED,
5247,AFOM05247,ACT005,FTTN-SRI,29/03/17 13:23,31/03/17 13:23,RETRY-STARTED,2
5248,AFOM05248,ACT006,HFC-SRI,20/03/17 22:07,22/03/17 22:07,CLOSED-FAILURE,
5249,AFOM05249,ACT002,HFC-SRI,27/03/17 14:05,29/03/17 14:05,CREATED,
5250,AFOM05250,ACT005,FTTN-SRI,20/03/17 15:48,22/03/17 15:48,RETRY-SUCCESS,3
5251,AFOM05251,ACT009,HFC-SRI,20/03/17 17:57,22/03/17 17:57,RETRY-STARTED,3
5252,AFOM05252,ACT001,FTTN-SRI,25/03/17 17:00,27/03/17 17:00,RETRY-STARTED,3
5253,AFOM05253,ACT004,HFC-SRI,29/03/17 03:55,31/03/17 03:55,RETRY-SUCCESS,1
5254,AFOM05254,ACT010,PNI,22/03/17 03:50,24/03/17 03:50,CLOSED-FAILURE,
5255,AFOM05255,ACT007,PNI,28/03/17 02:59,30/03/17 02:59,CLOSED-FAILURE,
5256,AFOM05256,ACT007,PNI,26/03/17 02:59,28/03/17 02:59,CREATED,
5257,AFOM05257,ACT008,FTTN-SRI,23/03/17 03:06,25/03/17 03:06,CLOSED-FAILURE,
5258,AFOM05258,ACT009,HFC-SRI,26/03/17 16:43,28/03/17 16:43,CLOSED-SUCCESSFUL,
5259,AFOM05259,ACT002,HFC-SRI,22/03/17 06:53,24/03/17 06:53,CLOSED-FAILURE,
5260,AFOM05260,ACT007,PNI,23/03/17 16:09,25/03/17 16:09,RETRY-STARTED,1
5261,AFOM05261,ACT006,HFC-SRI,25/03/17 13:43,27/03/17 13:43,CLOSED-FAILURE,
5262,AFOM05262,ACT005,FTTN-SRI,29/03/17 04:31,31/03/17 04:31,STARTED,
5263,AFOM05263,ACT004,HFC-SRI,23/03/17 03:12,25/03/17 03:12,RETRY-FAILURE,3
5264,AFOM05264,ACT007,PNI,27/03/17 18:40,29/03/17 18:40,CLOSED-SUCCESSFUL,
5265,AFOM05265,ACT007,PNI,19/03/17 14:35,21/03/17 14:35,RETRY-SUCCESS,3
5266,AFOM05266,ACT004,HFC-SRI,22/03/17 08:33,24/03/17 08:33,CLOSED-SUCCESSFUL,
5267,AFOM05267,ACT010,PNI,25/03/17 08:47,27/03/17 08:47,STARTED,
5268,AFOM05268,ACT003,PNI,26/03/17 01:59,28/03/17 01:59,RETRY-FAILURE,3
5269,AFOM05269,ACT007,PNI,23/03/17 13:19,25/03/17 13:19,STARTED,
5270,AFOM05270,ACT006,HFC-SRI,27/03/17 23:56,29/03/17 23:56,RETRY-STARTED,1
5271,AFOM05271,ACT004,HFC-SRI,29/03/17 04:08,31/03/17 04:08,RETRY-FAILURE,1
5272,AFOM05272,ACT001,FTTN-SRI,28/03/17 02:52,30/03/17 02:52,RETRY-STARTED,2
5273,AFOM05273,ACT006,HFC-SRI,25/03/17 19:16,27/03/17 19:16,RETRY-SUCCESS,1
5274,AFOM05274,ACT001,FTTN-SRI,23/03/17 16:15,25/03/17 16:15,CLOSED-SUCCESSFUL,
5275,AFOM05275,ACT004,HFC-SRI,27/03/17 12:26,29/03/17 12:26,RETRY-STARTED,3
5276,AFOM05276,ACT009,HFC-SRI,19/03/17 19:25,21/03/17 19:25,ERROR,
5277,AFOM05277,ACT009,HFC-SRI,20/03/17 12:44,22/03/17 12:44,RETRY-SUCCESS,2
5278,AFOM05278,ACT004,HFC-SRI,23/03/17 10:45,25/03/17 10:45,CREATED,
5279,AFOM05279,ACT001,FTTN-SRI,22/03/17 18:03,24/03/17 18:03,CLOSED-SUCCESSFUL,
5280,AFOM05280,ACT010,PNI,24/03/17 19:08,26/03/17 19:08,CLOSED-FAILURE,
5281,AFOM05281,ACT007,PNI,21/03/17 01:01,23/03/17 01:01,STARTED,
5282,AFOM05282,ACT010,PNI,22/03/17 06:05,24/03/17 06:05,ERROR,
5283,AFOM05283,ACT007,PNI,24/03/17 21:32,26/03/17 21:32,ERROR,
5284,AFOM05284,ACT007,PNI,24/03/17 02:32,26/03/17 02:32,RETRY-STARTED,2
5285,AFOM05285,ACT010,PNI,21/03/17 16:43,23/03/17 16:43,CLOSED-SUCCESSFUL,
5286,AFOM05286,ACT004,HFC-SRI,24/03/17 19:11,26/03/17 19:11,STARTED,
5287,AFOM05287,ACT002,HFC-SRI,27/03/17 11:05,29/03/17 11:05,ERROR,
5288,AFOM05288,ACT003,PNI,22/03/17 05:24,24/03/17 05:24,RETRY-STARTED,1
5289,AFOM05289,ACT001,FTTN-SRI,28/03/17 05:29,30/03/17 05:29,CREATED,
5290,AFOM05290,ACT003,PNI,24/03/17 23:00,26/03/17 23:00,RETRY-STARTED,1
5291,AFOM05291,ACT007,PNI,23/03/17 05:17,25/03/17 05:17,CREATED,
5292,AFOM05292,ACT006,HFC-SRI,28/03/17 20:38,30/03/17 20:38,ERROR,
5293,AFOM05293,ACT008,FTTN-SRI,22/03/17 01:58,24/03/17 01:58,CLOSED-FAILURE,
5294,AFOM05294,ACT009,HFC-SRI,28/03/17 13:36,30/03/17 13:36,ERROR,
5295,AFOM05295,ACT002,HFC-SRI,28/03/17 06:20,30/03/17 06:20,RETRY-FAILURE,2
5296,AFOM05296,ACT005,FTTN-SRI,26/03/17 06:30,28/03/17 06:30,CLOSED-FAILURE,
5297,AFOM05297,ACT005,FTTN-SRI,26/03/17 21:15,28/03/17 21:15,RETRY-SUCCESS,2
5298,AFOM05298,ACT009,HFC-SRI,22/03/17 13:51,24/03/17 13:51,RETRY-STARTED,1
5299,AFOM05299,ACT009,HFC-SRI,25/03/17 05:28,27/03/17 05:28,STARTED,
5300,AFOM05300,ACT004,HFC-SRI,27/03/17 05:41,29/03/17 05:41,RETRY-STARTED,1
5301,AFOM05301,ACT009,HFC-SRI,29/03/17 03:36,31/03/17 03:36,CLOSED-FAILURE,
5302,AFOM05302,ACT003,PNI,22/03/17 22:47,24/03/17 22:47,RETRY-FAILURE,2
5303,AFOM05303,ACT007,PNI,24/03/17 22:02,26/03/17 22:02,RETRY-STARTED,3
5304,AFOM05304,ACT007,PNI,23/03/17 01:11,25/03/17 01:11,RETRY-SUCCESS,2
5305,AFOM05305,ACT001,FTTN-SRI,23/03/17 05:44,25/03/17 05:44,RETRY-STARTED,3
5306,AFOM05306,ACT009,HFC-SRI,29/03/17 00:35,31/03/17 00:35,ERROR,
5307,AFOM05307,ACT003,PNI,22/03/17 11:39,24/03/17 11:39,RETRY-FAILURE,2
5308,AFOM05308,ACT010,PNI,26/03/17 10:36,28/03/17 10:36,CREATED,
5309,AFOM05309,ACT001,FTTN-SRI,25/03/17 19:31,27/03/17 19:31,RETRY-SUCCESS,3
5310,AFOM05310,ACT002,HFC-SRI,29/03/17 12:01,31/03/17 12:01,RETRY-FAILURE,2
5311,AFOM05311,ACT002,HFC-SRI,27/03/17 12:10,29/03/17 12:10,CLOSED-SUCCESSFUL,
5312,AFOM05312,ACT001,FTTN-SRI,21/03/17 09:15,23/03/17 09:15,STARTED,
5313,AFOM05313,ACT007,PNI,25/03/17 06:58,27/03/17 06:58,RETRY-FAILURE,3
5314,AFOM05314,ACT007,PNI,23/03/17 17:37,25/03/17 17:37,CLOSED-SUCCESSFUL,
5315,AFOM05315,ACT002,HFC-SRI,28/03/17 05:22,30/03/17 05:22,CLOSED-FAILURE,
5316,AFOM05316,ACT010,PNI,23/03/17 22:05,25/03/17 22:05,ERROR,
5317,AFOM05317,ACT007,PNI,27/03/17 03:42,29/03/17 03:42,ERROR,
5318,AFOM05318,ACT002,HFC-SRI,28/03/17 21:48,30/03/17 21:48,CREATED,
5319,AFOM05319,ACT001,FTTN-SRI,24/03/17 18:25,26/03/17 18:25,CREATED,
5320,AFOM05320,ACT004,HFC-SRI,21/03/17 23:46,23/03/17 23:46,RETRY-SUCCESS,2
5321,AFOM05321,ACT008,FTTN-SRI,19/03/17 23:17,21/03/17 23:17,RETRY-SUCCESS,1
5322,AFOM05322,ACT004,HFC-SRI,20/03/17 02:11,22/03/17 02:11,ERROR,
5323,AFOM05323,ACT002,HFC-SRI,24/03/17 04:51,26/03/17 04:51,RETRY-SUCCESS,2
5324,AFOM05324,ACT005,FTTN-SRI,25/03/17 05:09,27/03/17 05:09,ERROR,
5325,AFOM05325,ACT004,HFC-SRI,24/03/17 06:45,26/03/17 06:45,RETRY-FAILURE,2
5326,AFOM05326,ACT008,FTTN-SRI,27/03/17 11:09,29/03/17 11:09,STARTED,
5327,AFOM05327,ACT009,HFC-SRI,20/03/17 08:33,22/03/17 08:33,CLOSED-FAILURE,
